baseline,horizon_h,variable,mae,se,err
persistence,72,surface_pressure,1.2000000000000455,1.4400000000001092,1.2000000000000455
persistence,72,precipitation,0.0,0.0,0.0
climatology,1,temperature_2m,1.2366666666666646,1.5293444444444393,1.2366666666666646
climatology,1,relative_humidity_2m,3.5333333333333314,12.484444444444431,-3.5333333333333314
climatology,1,cloud_cover,16.566666666666663,274.45444444444433,16.566666666666663
climatology,1,wind_speed_100m,1.0399999999999996,1.0815999999999992,1.0399999999999996
climatology,1,wind_speed_10m,1.1399999999999997,1.2995999999999992,-1.1399999999999997
climatology,1,surface_pressure,0.9266666666666197,0.858711111111024,0.9266666666666197
climatology,1,precipitation,0.10000000000000002,0.010000000000000004,-0.10000000000000002
climatology,6,temperature_2m,0.09333333333333371,0.008711111111111182,0.09333333333333371
climatology,6,relative_humidity_2m,2.566666666666663,6.587777777777759,-2.566666666666663
climatology,6,cloud_cover,11.266666666666666,126.93777777777775,11.266666666666666
climatology,6,wind_speed_100m,1.4433333333333334,2.0832111111111113,1.4433333333333334
climatology,6,wind_speed_10m,0.5433333333333337,0.2952111111111115,0.5433333333333337
climatology,6,surface_pressure,0.39666666666664696,0.1573444444444288,-0.39666666666664696
climatology,6,precipitation,0.19333333333333333,0.037377777777777774,-0.19333333333333333
climatology,12,shortwave_radiation,67.63333333333333,4574.267777777777,-67.63333333333333
climatology,12,direct_normal_irradiance,161.43666666666667,26061.797344444443,-161.43666666666667
climatology,12,diffuse_radiation,84.80000000000001,7191.040000000002,84.80000000000001
climatology,12,temperature_2m,1.6866666666666674,2.844844444444447,1.6866666666666674
climatology,12,relative_humidity_2m,17.299999999999997,299.2899999999999,-17.299999999999997
climatology,12,cloud_cover,29.099999999999994,846.8099999999997,-29.099999999999994
climatology,12,wind_speed_100m,0.793333333333333,0.6293777777777773,-0.793333333333333
climatology,12,wind_speed_10m,0.5833333333333339,0.34027777777777846,-0.5833333333333339
climatology,12,surface_pressure,0.290000000000191,0.08410000000011078,0.290000000000191
climatology,12,precipitation,1.4533333333333334,2.1121777777777777,-1.4533333333333334
climatology,24,temperature_2m,0.379999999999999,0.14439999999999925,-0.379999999999999
climatology,24,relative_humidity_2m,0.7999999999999972,0.6399999999999955,-0.7999999999999972
climatology,24,cloud_cover,7.566666666666663,57.25444444444439,7.566666666666663
climatology,24,wind_speed_100m,1.043333333333333,1.0885444444444436,-1.043333333333333
climatology,24,wind_speed_10m,0.31999999999999984,0.1023999999999999,0.31999999999999984
climatology,24,surface_pressure,0.37999999999999545,0.14439999999999653,-0.37999999999999545
climatology,24,precipitation,0.08000000000000002,0.006400000000000003,-0.08000000000000002
climatology,48,temperature_2m,1.620000000000001,2.624400000000003,1.620000000000001
climatology,48,relative_humidity_2m,7.200000000000003,51.84000000000004,7.200000000000003
climatology,48,cloud_cover,7.566666666666663,57.25444444444439,7.566666666666663
climatology,48,wind_speed_100m,1.3566666666666674,1.8405444444444463,1.3566666666666674
climatology,48,wind_speed_10m,0.5199999999999996,0.27039999999999953,0.5199999999999996
climatology,48,surface_pressure,1.419999999999959,2.0163999999998836,1.419999999999959
climatology,48,precipitation,0.01999999999999999,0.0003999999999999996,0.01999999999999999
climatology,72,temperature_2m,0.22000000000000064,0.04840000000000028,0.22000000000000064
climatology,72,relative_humidity_2m,7.200000000000003,51.84000000000004,7.200000000000003
climatology,72,cloud_cover,7.566666666666663,57.25444444444439,7.566666666666663
climatology,72,wind_speed_100m,0.6433333333333326,0.4138777777777769,-0.6433333333333326
climatology,72,wind_speed_10m,0.9800000000000002,0.9604000000000004,-0.9800000000000002
climatology,72,surface_pressure,2.1200000000000045,4.494400000000019,2.1200000000000045
climatology,72,precipitation,0.08000000000000002,0.006400000000000003,-0.08000000000000002
mos,1,temperature_2m,1.0818343032978728,1.1703654597919937,-1.0818343032978728
mos,1,relative_humidity_2m,0.1978711077785107,0.03915297529349499,-0.1978711077785107
mos,1,cloud_cover,0.0,0.0,0.0
mos,1,wind_speed_100m,2.575669437632537,6.634073051954308,2.575669437632537
mos,1,wind_speed_10m,0.12301697494249131,0.015133176124001535,-0.12301697494249131
mos,1,surface_pressure,0.5905603524018943,0.34876152982904957,0.5905603524018943
mos,1,precipitation,0.0,0.0,0.0
mos,6,temperature_2m,0.10174749802830974,0.010352553355020893,0.10174749802830974
mos,6,relative_humidity_2m,1.076645299074798,1.159165100019861,1.076645299074798
mos,6,cloud_cover,0.0,0.0,0.0
mos,6,wind_speed_100m,2.8556537689891806,8.154758448342113,2.8556537689891806
mos,6,wind_speed_10m,1.3508920932428947,1.8249094475861698,1.3508920932428947
mos,6,surface_pressure,0.3976487843980294,0.15812455573323048,0.3976487843980294
mos,6,precipitation,0.0,0.0,0.0
mos,12,shortwave_radiation,78.47786052257436,6158.774592200635,-78.47786052257436
mos,12,direct_normal_irradiance,38.05018238198869,1447.8163793026026,-38.05018238198869
mos,12,diffuse_radiation,27.728355089808304,768.8616759864981,-27.728355089808304
mos,12,temperature_2m,1.0609948589963842,1.1257100908167572,1.0609948589963842
mos,12,relative_humidity_2m,17.930549666631975,321.504611347556,-17.930549666631975
mos,12,cloud_cover,0.0,0.0,0.0
mos,12,wind_speed_100m,3.249583277006254,10.559791474198704,3.249583277006254
mos,12,wind_speed_10m,2.4233737448951054,5.872740307446927,2.4233737448951054
mos,12,surface_pressure,1.4179084417576178,2.0104643492075156,1.4179084417576178
mos,12,precipitation,0.0,0.0,0.0
mos,24,temperature_2m,0.21256575267034705,0.045184199208311154,0.21256575267034705
mos,24,relative_humidity_2m,2.0117409017923933,4.047101455944472,2.0117409017923933
mos,24,cloud_cover,0.0,0.0,0.0
mos,24,wind_speed_100m,1.2604880426804554,1.5888301057404057,1.2604880426804554
mos,24,wind_speed_10m,1.0721299716544967,1.149462676119872,1.0721299716544967
mos,24,surface_pressure,0.6676621767264805,0.44577278223114214,0.6676621767264805
mos,24,precipitation,0.0,0.0,0.0
mos,48,temperature_2m,0.8066701703500581,0.6507167637325917,0.8066701703500581
mos,48,relative_humidity_2m,2.1277782421197315,4.527440247638135,2.1277782421197315
mos,48,cloud_cover,0.0,0.0,0.0
mos,48,wind_speed_100m,3.625075612674518,13.141173197607532,3.625075612674518
mos,48,wind_speed_10m,1.2831418739347065,1.6464530686446701,1.2831418739347065
mos,48,surface_pressure,1.1264160729759851,1.2688131694586398,1.1264160729759851
mos,48,precipitation,0.0,0.0,0.0
mos,72,temperature_2m,0.4779847532570063,0.2284694243461612,0.4779847532570063
mos,72,relative_humidity_2m,4.47595597797806,20.034181916797532,4.47595597797806
mos,72,cloud_cover,0.0,0.0,0.0
mos,72,wind_speed_100m,1.5376530255112717,2.3643768268639676,1.5376530255112717
mos,72,wind_speed_10m,0.17478668479414194,0.03055038518132673,-0.17478668479414194
mos,72,surface_pressure,1.0735664726397545,1.1525449711761646,1.0735664726397545
mos,72,precipitation,0.0,0.0,0.0
patchtst,1,temperature_2m,0.8511620921455112,0.7244769071055237,0.8511620921455112
patchtst,1,relative_humidity_2m,4.189075904998759,17.548356937841174,-4.189075904998759
patchtst,1,cloud_cover,2.239896694755572,5.017137203176937,2.239896694755572
patchtst,1,wind_speed_100m,0.2504730953316745,0.0627367714850301,0.2504730953316745
patchtst,1,wind_speed_10m,1.41937325748651,2.014620444067867,-1.41937325748651
patchtst,1,surface_pressure,0.06562913212110288,0.004307182982969179,0.06562913212110288
patchtst,1,precipitation,0.0,0.0,0.0
patchtst,6,temperature_2m,0.34859508766221126,0.12151853514222476,-0.34859508766221126
patchtst,6,relative_humidity_2m,3.605524749551421,12.999808719627836,-3.605524749551421
patchtst,6,cloud_cover,0.9344165469159407,0.8731342831503104,0.9344165469159407
patchtst,6,wind_speed_100m,0.866185672763709,0.7502776197011191,0.866185672763709
patchtst,6,wind_speed_10m,0.04804158102720857,0.0023079935075938462,0.04804158102720857
patchtst,6,surface_pressure,0.6693818693871663,0.44807208706425733,-0.6693818693871663
patchtst,6,precipitation,0.11006463339818695,0.012114223525077291,-0.11006463339818695
patchtst,12,shortwave_radiation,16.341150952498992,267.0332144523587,16.341150952498992
patchtst,12,direct_normal_irradiance,6.557034951899766,42.994707360435164,-6.557034951899766
patchtst,12,diffuse_radiation,60.93465527154842,3713.032213062444,60.93465527154842
patchtst,12,temperature_2m,1.922616759101075,3.696455202376321,1.922616759101075
patchtst,12,relative_humidity_2m,22.016461307727425,484.7245685146588,-22.016461307727425
patchtst,12,cloud_cover,38.5322450620215,1484.7339095196805,-38.5322450620215
patchtst,12,wind_speed_100m,0.36927259173883975,0.13636224700951982,0.36927259173883975
patchtst,12,wind_speed_10m,0.34257832004573263,0.11735990536535641,0.34257832004573263
patchtst,12,surface_pressure,0.22138726782452522,0.04901232235480806,0.22138726782452522
patchtst,12,precipitation,2.160357310949106,4.667143710971252,-2.160357310949106
patchtst,24,temperature_2m,0.6028170593905209,0.3633884070922348,-0.6028170593905209
patchtst,24,relative_humidity_2m,1.5082312414946273,2.274761477820425,-1.5082312414946273
patchtst,24,cloud_cover,2.2834792735481244,5.21427759272387,2.2834792735481244
patchtst,24,wind_speed_100m,1.2980424961199186,1.684914321733229,-1.2980424961199186
patchtst,24,wind_speed_10m,0.038095762517250886,0.0014512871217707776,0.038095762517250886
patchtst,24,surface_pressure,1.0732955753271654,1.1519633920168708,-1.0732955753271654
patchtst,24,precipitation,0.0,0.0,0.0
patchtst,48,temperature_2m,1.381313457668055,1.9080268683348776,1.381313457668055
patchtst,48,relative_humidity_2m,6.927258587207007,47.98691153403321,6.927258587207007
patchtst,48,cloud_cover,3.402170610440919,11.574764862547935,3.402170610440919
patchtst,48,wind_speed_100m,1.0538632663462764,1.1106277841540426,1.0538632663462764
patchtst,48,wind_speed_10m,0.13675439592280236,0.018701764804210583,0.13675439592280236
patchtst,48,surface_pressure,0.7302198165760956,0.5332209805204267,0.7302198165760956
patchtst,48,precipitation,0.1,0.010000000000000002,0.1
patchtst,72,temperature_2m,0.10923648243231732,0.01193260909418597,0.10923648243231732
patchtst,72,relative_humidity_2m,6.843714025314199,46.83642166028228,6.843714025314199
patchtst,72,cloud_cover,1.0283322976912501,1.0574673144749658,1.0283322976912501
patchtst,72,wind_speed_100m,0.7277240459174097,0.5295822870064042,-0.7277240459174097
patchtst,72,wind_speed_10m,1.3096072299190447,1.7150710966562335,-1.3096072299190447
patchtst,72,surface_pressure,1.6143799856622536,2.606222738106858,1.6143799856622536
patchtst,72,precipitation,0.0,0.0,0.0
ecmwf_crudo,1,temperature_2m,0.5,0.25,-0.5
ecmwf_crudo,1,relative_humidity_2m,6.0,36.0,-6.0
ecmwf_crudo,1,cloud_cover,2.0,4.0,2.0
ecmwf_crudo,1,wind_speed_10m,4.7,22.090000000000003,-4.7
ecmwf_crudo,1,surface_pressure,1.3999999999999773,1.9599999999999362,-1.3999999999999773
ecmwf_crudo,6,temperature_2m,0.6999999999999993,0.489999999999999,-0.6999999999999993
ecmwf_crudo,6,relative_humidity_2m,8.0,64.0,-8.0
ecmwf_crudo,6,cloud_cover,16.0,256.0,16.0
ecmwf_crudo,6,wind_speed_10m,4.3,18.49,-4.3
ecmwf_crudo,6,surface_pressure,2.1000000000000227,4.410000000000095,-2.1000000000000227
ecmwf_crudo,12,shortwave_radiation,136.0,18496.0,-136.0
ecmwf_crudo,12,temperature_2m,0.10000000000000142,0.010000000000000285,-0.10000000000000142
ecmwf_crudo,12,relative_humidity_2m,4.0,16.0,-4.0
ecmwf_crudo,12,cloud_cover,24.0,576.0,24.0
ecmwf_crudo,12,wind_speed_10m,6.500000000000001,42.250000000000014,-6.500000000000001
ecmwf_crudo,12,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
ecmwf_crudo,24,temperature_2m,0.5,0.25,-0.5
ecmwf_crudo,24,relative_humidity_2m,3.0,9.0,-3.0
ecmwf_crudo,24,cloud_cover,8.0,64.0,8.0
ecmwf_crudo,24,wind_speed_10m,5.5,30.25,-5.5
ecmwf_crudo,24,surface_pressure,1.5,2.25,-1.5
ecmwf_crudo,48,temperature_2m,0.5999999999999996,0.3599999999999996,-0.5999999999999996
ecmwf_crudo,48,relative_humidity_2m,3.0,9.0,3.0
ecmwf_crudo,48,cloud_cover,0.0,0.0,0.0
ecmwf_crudo,48,wind_speed_10m,2.1000000000000005,4.410000000000002,-2.1000000000000005
ecmwf_crudo,48,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
ecmwf_crudo,72,temperature_2m,1.0,1.0,-1.0
ecmwf_crudo,72,relative_humidity_2m,0.0,0.0,0.0
ecmwf_crudo,72,cloud_cover,0.0,0.0,0.0
ecmwf_crudo,72,wind_speed_10m,0.4,0.16000000000000003,0.4
ecmwf_crudo,72,surface_pressure,1.5,2.25,-1.5
persistence,1,temperature_2m,0.0,0.0,0.0
persistence,1,relative_humidity_2m,2.0,4.0,-2.0
persistence,1,cloud_cover,0.0,0.0,0.0
persistence,1,wind_speed_100m,5.1,26.009999999999998,-5.1
persistence,1,wind_speed_10m,3.7,13.690000000000001,-3.7
persistence,1,surface_pressure,0.10000000000002274,0.010000000000004547,-0.10000000000002274
persistence,1,precipitation,0.0,0.0,0.0
persistence,6,shortwave_radiation,118.0,13924.0,-118.0
persistence,6,direct_normal_irradiance,148.89999999999998,22171.209999999992,-148.89999999999998
persistence,6,diffuse_radiation,16.0,256.0,16.0
persistence,6,temperature_2m,1.6999999999999993,2.8899999999999975,1.6999999999999993
persistence,6,relative_humidity_2m,16.0,256.0,-16.0
persistence,6,cloud_cover,36.0,1296.0,-36.0
persistence,6,wind_speed_100m,1.5000000000000004,2.2500000000000013,1.5000000000000004
persistence,6,wind_speed_10m,1.0999999999999996,1.2099999999999993,1.0999999999999996
persistence,6,surface_pressure,0.0,0.0,0.0
persistence,6,precipitation,9.9,98.01,-9.9
persistence,12,shortwave_radiation,49.0,2401.0,49.0
persistence,12,direct_normal_irradiance,56.6,3203.56,56.6
persistence,12,diffuse_radiation,30.0,900.0,30.0
persistence,12,temperature_2m,1.0,1.0,1.0
persistence,12,relative_humidity_2m,5.0,25.0,-5.0
persistence,12,cloud_cover,2.0,4.0,-2.0
persistence,12,wind_speed_100m,0.9000000000000004,0.8100000000000006,0.9000000000000004
persistence,12,wind_speed_10m,0.3999999999999999,0.15999999999999992,0.3999999999999999
persistence,12,surface_pressure,0.7000000000000455,0.49000000000006366,-0.7000000000000455
persistence,12,precipitation,1.5,2.25,-1.5
persistence,24,temperature_2m,0.40000000000000036,0.16000000000000028,-0.40000000000000036
persistence,24,relative_humidity_2m,3.0,9.0,-3.0
persistence,24,cloud_cover,0.0,0.0,0.0
persistence,24,wind_speed_100m,1.0,1.0,1.0
persistence,24,wind_speed_10m,0.2999999999999998,0.0899999999999999,0.2999999999999998
persistence,24,surface_pressure,0.6000000000000227,0.3600000000000273,-0.6000000000000227
persistence,24,precipitation,0.0,0.0,0.0
persistence,48,temperature_2m,0.1999999999999993,0.039999999999999716,0.1999999999999993
persistence,48,relative_humidity_2m,8.0,64.0,8.0
persistence,48,cloud_cover,0.0,0.0,0.0
persistence,48,wind_speed_100m,1.7999999999999998,3.2399999999999993,-1.7999999999999998
persistence,48,wind_speed_10m,1.2000000000000002,1.4400000000000004,-1.2000000000000002
persistence,48,surface_pressure,1.1999999999999318,1.4399999999998363,1.1999999999999318
persistence,48,precipitation,0.0,0.0,0.0
persistence,72,temperature_2m,0.5999999999999996,0.3599999999999996,0.5999999999999996
persistence,72,relative_humidity_2m,7.0,49.0,7.0
persistence,72,cloud_cover,0.0,0.0,0.0
persistence,72,wind_speed_100m,0.5,0.25,-0.5
persistence,72,wind_speed_10m,0.7000000000000002,0.49000000000000027,-0.7000000000000002
persistence,72,surface_pressure,2.3999999999999773,5.7599999999998905,2.3999999999999773
persistence,72,precipitation,0.1,0.010000000000000002,0.1
climatology,1,temperature_2m,0.06666666666666643,0.004444444444444413,0.06666666666666643
climatology,1,relative_humidity_2m,1.4666666666666686,2.1511111111111165,-1.4666666666666686
climatology,1,cloud_cover,10.766666666666666,115.92111111111109,10.766666666666666
climatology,1,wind_speed_100m,0.39333333333333265,0.15471111111111058,0.39333333333333265
climatology,1,wind_speed_10m,0.17999999999999994,0.03239999999999998,-0.17999999999999994
climatology,1,surface_pressure,0.34666666666657875,0.12017777777771682,-0.34666666666657875
climatology,1,precipitation,0.1,0.010000000000000002,-0.1
climatology,6,shortwave_radiation,67.63333333333333,4574.267777777777,-67.63333333333333
climatology,6,direct_normal_irradiance,161.43666666666667,26061.797344444443,-161.43666666666667
climatology,6,diffuse_radiation,84.80000000000001,7191.040000000002,84.80000000000001
climatology,6,temperature_2m,1.6866666666666674,2.844844444444447,1.6866666666666674
climatology,6,relative_humidity_2m,17.299999999999997,299.2899999999999,-17.299999999999997
climatology,6,cloud_cover,29.099999999999994,846.8099999999997,-29.099999999999994
climatology,6,wind_speed_100m,0.793333333333333,0.6293777777777773,-0.793333333333333
climatology,6,wind_speed_10m,0.5833333333333339,0.34027777777777846,-0.5833333333333339
climatology,6,surface_pressure,0.290000000000191,0.08410000000011078,0.290000000000191
climatology,6,precipitation,1.4533333333333334,2.1121777777777777,-1.4533333333333334
climatology,12,shortwave_radiation,31.833333333333343,1013.3611111111118,-31.833333333333343
climatology,12,direct_normal_irradiance,123.06,15143.7636,-123.06
climatology,12,diffuse_radiation,13.233333333333334,175.12111111111113,13.233333333333334
climatology,12,temperature_2m,0.6066666666666638,0.36804444444444095,0.6066666666666638
climatology,12,relative_humidity_2m,0.7333333333333343,0.5377777777777791,-0.7333333333333343
climatology,12,cloud_cover,6.233333333333334,38.854444444444454,6.233333333333334
climatology,12,wind_speed_100m,1.8666666666666671,3.484444444444446,-1.8666666666666671
climatology,12,wind_speed_10m,1.0699999999999994,1.1448999999999987,-1.0699999999999994
climatology,12,surface_pressure,0.20000000000015916,0.040000000000063665,-0.20000000000015916
climatology,12,precipitation,0.6233333333333334,0.3885444444444445,-0.6233333333333334
climatology,24,temperature_2m,0.34999999999999964,0.12249999999999975,-0.34999999999999964
climatology,24,relative_humidity_2m,5.433333333333337,29.521111111111153,-5.433333333333337
climatology,24,cloud_cover,11.233333333333334,126.1877777777778,11.233333333333334
climatology,24,wind_speed_100m,2.526666666666667,6.384044444444445,2.526666666666667
climatology,24,wind_speed_10m,0.9533333333333331,0.9088444444444441,0.9533333333333331
climatology,24,surface_pressure,0.9966666666666697,0.9933444444444505,-0.9966666666666697
climatology,24,precipitation,0.19333333333333333,0.037377777777777774,-0.19333333333333333
climatology,48,temperature_2m,0.25,0.0625,0.25
climatology,48,relative_humidity_2m,5.566666666666663,30.987777777777737,5.566666666666663
climatology,48,cloud_cover,11.233333333333334,126.1877777777778,11.233333333333334
climatology,48,wind_speed_100m,0.273333333333333,0.07471111111111092,-0.273333333333333
climatology,48,wind_speed_10m,0.5466666666666669,0.29884444444444463,-0.5466666666666669
climatology,48,surface_pressure,0.8033333333332848,0.6453444444443666,0.8033333333332848
climatology,48,precipitation,0.19333333333333333,0.037377777777777774,-0.19333333333333333
climatology,72,temperature_2m,0.6500000000000004,0.4225000000000005,0.6500000000000004
climatology,72,relative_humidity_2m,4.566666666666663,20.85444444444441,4.566666666666663
climatology,72,cloud_cover,11.233333333333334,126.1877777777778,11.233333333333334
climatology,72,wind_speed_100m,1.0266666666666668,1.0540444444444448,1.0266666666666668
climatology,72,wind_speed_10m,0.046666666666666856,0.0021777777777777954,-0.046666666666666856
climatology,72,surface_pressure,2.0033333333333303,4.013344444444432,2.0033333333333303
climatology,72,precipitation,0.09333333333333332,0.008711111111111109,-0.09333333333333332
mos,1,temperature_2m,0.20514884647551135,0.04208604921023292,0.20514884647551135
mos,1,relative_humidity_2m,0.20913434862497127,0.04373717577479102,0.20913434862497127
mos,1,cloud_cover,0.0,0.0,0.0
mos,1,wind_speed_100m,2.1631545970907498,4.679237810914844,2.1631545970907498
mos,1,wind_speed_10m,1.2007742933557335,1.441858903583961,1.2007742933557335
mos,1,surface_pressure,0.8882012365297669,0.7889014365730069,0.8882012365297669
mos,1,precipitation,0.0,0.0,0.0
mos,6,shortwave_radiation,70.24455065305062,4934.296896448995,-70.24455065305062
mos,6,direct_normal_irradiance,38.05018238198869,1447.8163793026026,-38.05018238198869
mos,6,diffuse_radiation,29.07758972396948,845.5062241554956,-29.07758972396948
mos,6,temperature_2m,1.0609948589963842,1.1257100908167572,1.0609948589963842
mos,6,relative_humidity_2m,17.90229916750853,320.4923154829766,-17.90229916750853
mos,6,cloud_cover,0.0,0.0,0.0
mos,6,wind_speed_100m,3.249583277006254,10.559791474198704,3.249583277006254
mos,6,wind_speed_10m,2.4233737448951054,5.872740307446927,2.4233737448951054
mos,6,surface_pressure,1.4570753235586835,2.1230684985236423,1.4570753235586835
mos,6,precipitation,0.0,0.0,0.0
mos,12,shortwave_radiation,24.62156838041078,606.2216295112438,24.62156838041078
mos,12,direct_normal_irradiance,33.56246653729715,1126.4391600671909,-33.56246653729715
mos,12,diffuse_radiation,20.741354028090896,430.20376691860247,20.741354028090896
mos,12,temperature_2m,0.8859741500573577,0.7849501945698574,0.8859741500573577
mos,12,relative_humidity_2m,3.1781088064552847,10.100375585668635,-3.1781088064552847
mos,12,cloud_cover,0.0,0.0,0.0
mos,12,wind_speed_100m,1.0579451943624276,1.1192480342745548,1.0579451943624276
mos,12,wind_speed_10m,1.6132168739007227,2.6024686822380203,1.6132168739007227
mos,12,surface_pressure,1.3358688440331434,1.7845455684584468,1.3358688440331434
mos,12,precipitation,0.0,0.0,0.0
mos,24,temperature_2m,0.31986509780369765,0.10231368079296907,0.31986509780369765
mos,24,relative_humidity_2m,3.8030373075309,14.463092762471877,-3.8030373075309
mos,24,cloud_cover,0.0,0.0,0.0
mos,24,wind_speed_100m,3.5883055601043123,12.875936792675523,3.5883055601043123
mos,24,wind_speed_10m,1.5509663807625658,2.405496714255732,1.5509663807625658
mos,24,surface_pressure,0.3576157592427762,0.12788903125878728,0.3576157592427762
mos,24,precipitation,0.0,0.0,0.0
mos,48,temperature_2m,0.33435953011449904,0.11179629537838859,0.33435953011449904
mos,48,relative_humidity_2m,4.45423263443044,19.840188361625138,4.45423263443044
mos,48,cloud_cover,0.0,0.0,0.0
mos,48,wind_speed_100m,0.9837028617571681,0.9676713202292423,0.9837028617571681
mos,48,wind_speed_10m,0.1584324626169259,0.025100845210863622,0.1584324626169259
mos,48,surface_pressure,1.2307920255628915,1.5148490101892054,1.2307920255628915
mos,48,precipitation,0.0,0.0,0.0
mos,72,temperature_2m,0.20203935703800013,0.04081990179232849,0.20203935703800013
mos,72,relative_humidity_2m,4.994991068095999,24.949935770358806,4.994991068095999
mos,72,cloud_cover,0.0,0.0,0.0
mos,72,wind_speed_100m,2.2786435634808715,5.192216489392805,2.2786435634808715
mos,72,wind_speed_10m,0.5836417253951263,0.3406376636222,0.5836417253951263
mos,72,surface_pressure,1.3766388094824151,1.8951344117731612,1.3766388094824151
mos,72,precipitation,0.0,0.0,0.0
patchtst,1,temperature_2m,0.10200348160639727,0.010404710259826627,-0.10200348160639727
patchtst,1,relative_humidity_2m,0.3603759766888004,0.1298708445744068,-0.3603759766888004
patchtst,1,cloud_cover,1.1577835972694714,1.3404628581062377,1.1577835972694714
patchtst,1,wind_speed_100m,0.7541410540145823,0.5687287293502251,-0.7541410540145823
patchtst,1,wind_speed_10m,0.6199569459115641,0.38434661478399407,-0.6199569459115641
patchtst,1,surface_pressure,0.05026001378848832,0.002526068986019036,0.05026001378848832
patchtst,1,precipitation,0.0,0.0,0.0
patchtst,6,shortwave_radiation,30.542781822063034,932.8615214301441,30.542781822063034
patchtst,6,direct_normal_irradiance,5.401403191287784,29.175156434853857,5.401403191287784
patchtst,6,diffuse_radiation,59.064535975881824,3488.6194100462385,59.064535975881824
patchtst,6,temperature_2m,1.877183126482656,3.5238164903511993,1.877183126482656
patchtst,6,relative_humidity_2m,21.932734500389458,481.044842664574,-21.932734500389458
patchtst,6,cloud_cover,37.24218214295988,1386.9801307693995,-37.24218214295988
patchtst,6,wind_speed_100m,0.14837642003999463,0.02201556202388492,0.14837642003999463
patchtst,6,wind_speed_10m,0.2245744399562195,0.05043367908164964,0.2245744399562195
patchtst,6,surface_pressure,0.4748749682206608,0.2255062354425736,0.4748749682206608
patchtst,6,precipitation,2.192574259177716,4.807381882008711,-2.192574259177716
patchtst,12,shortwave_radiation,18.70830589061903,350.0007092969707,18.70830589061903
patchtst,12,direct_normal_irradiance,21.447573618417472,459.99841411743716,-21.447573618417472
patchtst,12,diffuse_radiation,30.126437882158058,907.6022594675281,30.126437882158058
patchtst,12,temperature_2m,0.3003414622244911,0.09020499393114541,0.3003414622244911
patchtst,12,relative_humidity_2m,0.7058003712959504,0.4981541641215015,-0.7058003712959504
patchtst,12,cloud_cover,2.6941514702534874,7.258452144669028,-2.6941514702534874
