baseline,horizon_h,variable,mae,se,err
climatology,1,relative_humidity_2m,11.933333333333337,142.40444444444452,-11.933333333333337
climatology,1,cloud_cover,7.566666666666663,57.25444444444439,7.566666666666663
climatology,1,wind_speed_100m,0.313333333333333,0.09817777777777759,-0.313333333333333
climatology,1,wind_speed_10m,0.5800000000000003,0.33640000000000037,0.5800000000000003
climatology,1,surface_pressure,0.6400000000001,0.4096000000001281,0.6400000000001
climatology,1,precipitation,0.09333333333333334,0.008711111111111112,-0.09333333333333334
climatology,6,temperature_2m,0.023333333333333428,0.0005444444444444488,0.023333333333333428
climatology,6,relative_humidity_2m,8.066666666666663,65.07111111111105,-8.066666666666663
climatology,6,cloud_cover,15.36666666666666,236.13444444444423,15.36666666666666
climatology,6,wind_speed_100m,0.10333333333333306,0.01067777777777772,0.10333333333333306
climatology,6,wind_speed_10m,0.17999999999999994,0.03239999999999998,0.17999999999999994
climatology,6,surface_pressure,0.40666666666675155,0.16537777777784682,0.40666666666675155
climatology,6,precipitation,0.11666666666666668,0.013611111111111115,-0.11666666666666668
climatology,12,shortwave_radiation,62.73333333333335,3935.471111111113,62.73333333333335
climatology,12,direct_normal_irradiance,58.50999999999999,3423.420099999999,-58.50999999999999
climatology,12,diffuse_radiation,118.69999999999999,14089.689999999997,118.69999999999999
climatology,12,temperature_2m,2.6766666666666694,7.164544444444459,2.6766666666666694
climatology,12,relative_humidity_2m,22.400000000000006,501.7600000000003,-22.400000000000006
climatology,12,cloud_cover,10.13333333333334,102.68444444444458,-10.13333333333334
climatology,12,wind_speed_100m,0.27333333333333254,0.07471111111111067,-0.27333333333333254
climatology,12,wind_speed_10m,1.1500000000000004,1.322500000000001,-1.1500000000000004
climatology,12,surface_pressure,1.6666666666666288,2.7777777777776516,1.6666666666666288
climatology,12,precipitation,0.26666666666666666,0.07111111111111111,-0.26666666666666666
climatology,24,temperature_2m,0.11666666666666359,0.013611111111110392,0.11666666666666359
climatology,24,relative_humidity_2m,2.36666666666666,5.60111111111108,-2.36666666666666
climatology,24,cloud_cover,1.8333333333333286,3.361111111111094,1.8333333333333286
climatology,24,wind_speed_100m,0.11999999999999922,0.014399999999999812,0.11999999999999922
climatology,24,wind_speed_10m,0.5399999999999996,0.2915999999999996,-0.5399999999999996
climatology,24,surface_pressure,0.11666666666678793,0.013611111111139407,0.11666666666678793
climatology,24,precipitation,0.12333333333333334,0.015211111111111113,-0.12333333333333334
climatology,48,temperature_2m,0.9833333333333361,0.9669444444444498,-0.9833333333333361
climatology,48,relative_humidity_2m,2.36666666666666,5.60111111111108,-2.36666666666666
climatology,48,cloud_cover,6.833333333333329,46.69444444444438,6.833333333333329
climatology,48,wind_speed_100m,2.419999999999999,5.856399999999995,2.419999999999999
climatology,48,wind_speed_10m,0.26000000000000023,0.06760000000000012,0.26000000000000023
climatology,48,surface_pressure,0.5833333333332575,0.34027777777768936,-0.5833333333332575
climatology,48,precipitation,0.12333333333333334,0.015211111111111113,-0.12333333333333334
climatology,72,temperature_2m,0.31666666666666465,0.10027777777777651,0.31666666666666465
climatology,72,relative_humidity_2m,2.63333333333334,6.9344444444444795,2.63333333333334
climatology,72,cloud_cover,5.833333333333329,34.02777777777772,5.833333333333329
climatology,72,wind_speed_100m,1.2800000000000007,1.6384000000000019,-1.2800000000000007
climatology,72,wind_speed_10m,1.1399999999999997,1.2995999999999992,-1.1399999999999997
climatology,72,surface_pressure,0.21666666666681067,0.04694444444450684,0.21666666666681067
climatology,72,precipitation,0.12333333333333334,0.015211111111111113,-0.12333333333333334
mos,1,temperature_2m,0.3413079057798747,0.11649108654784382,0.3413079057798747
mos,1,relative_humidity_2m,2.7407898453688944,7.511928976477248,-2.7407898453688944
mos,1,cloud_cover,0.0,0.0,0.0
mos,1,wind_speed_100m,2.1437002227274427,4.595450644921687,2.1437002227274427
mos,1,wind_speed_10m,1.8114137624323847,3.281219818729448,1.8114137624323847
mos,1,surface_pressure,0.7343826584781254,0.5393178890733991,0.7343826584781254
mos,1,precipitation,0.0,0.0,0.0
mos,6,temperature_2m,0.2766498615328068,0.07653514588612118,0.2766498615328068
mos,6,relative_humidity_2m,3.4177005086279593,11.680676766675811,-3.4177005086279593
mos,6,cloud_cover,0.0,0.0,0.0
mos,6,wind_speed_100m,1.9217537519792218,3.6931374832462165,1.9217537519792218
mos,6,wind_speed_10m,1.3032887322554596,1.6985615196240431,1.3032887322554596
mos,6,surface_pressure,0.9454149163717602,0.8938093640982224,0.9454149163717602
mos,6,precipitation,0.0,0.0,0.0
mos,12,shortwave_radiation,26.219925601813543,687.4844985646373,-26.219925601813543
mos,12,direct_normal_irradiance,76.96891591461201,5924.214017070614,-76.96891591461201
mos,12,diffuse_radiation,104.80745961022924,10984.603589949835,104.80745961022924
mos,12,temperature_2m,1.91488656760205,3.66679056678276,1.91488656760205
mos,12,relative_humidity_2m,21.20581315386795,449.68651151675897,-21.20581315386795
mos,12,cloud_cover,0.0,0.0,0.0
mos,12,wind_speed_100m,5.619952419406101,31.583865196388484,5.619952419406101
mos,12,wind_speed_10m,3.8732857070087796,15.002342168118501,3.8732857070087796
mos,12,surface_pressure,1.8318626251175374,3.355720677302515,1.8318626251175374
mos,12,precipitation,0.0,0.0,0.0
mos,24,temperature_2m,0.24340319873051008,0.05924511715224418,0.24340319873051008
mos,24,relative_humidity_2m,3.231823147917055,10.444680859412502,3.231823147917055
mos,24,cloud_cover,0.0,0.0,0.0
mos,24,wind_speed_100m,2.1436765745867117,4.595349256431818,2.1436765745867117
mos,24,wind_speed_10m,0.4273238411696667,0.18260566523199853,0.4273238411696667
mos,24,surface_pressure,0.8902992232267479,0.7926327068781507,0.8902992232267479
mos,24,precipitation,0.0,0.0,0.0
mos,48,temperature_2m,0.0753841334761951,0.0056827675799568,0.0753841334761951
mos,48,relative_humidity_2m,3.2509400344497834,10.568611107588358,3.2509400344497834
mos,48,cloud_cover,0.0,0.0,0.0
mos,48,wind_speed_100m,4.520089463352522,20.431208756710493,4.520089463352522
mos,48,wind_speed_10m,1.396037190644722,1.9489198376632078,1.396037190644722
mos,48,surface_pressure,0.9655053484528935,0.9322005778911433,0.9655053484528935
mos,48,precipitation,0.0,0.0,0.0
mos,72,temperature_2m,0.29919541455383225,0.08951789609003953,0.29919541455383225
mos,72,relative_humidity_2m,2.5435964156164914,6.469882725537063,2.5435964156164914
mos,72,cloud_cover,0.0,0.0,0.0
mos,72,wind_speed_100m,0.6484487284573799,0.42048575343799277,0.6484487284573799
mos,72,wind_speed_10m,0.03985219242215443,0.001588197240852423,-0.03985219242215443
mos,72,surface_pressure,1.008159290288745,1.016385154595506,1.008159290288745
mos,72,precipitation,0.0,0.0,0.0
patchtst,1,temperature_2m,0.4029290278095825,0.16235180145157532,0.4029290278095825
patchtst,1,relative_humidity_2m,4.407989567925782,19.430372030942518,-4.407989567925782
patchtst,1,cloud_cover,1.054815409734985,1.1126355486143846,1.054815409734985
patchtst,1,wind_speed_100m,1.0700454994853867,1.1449973709689307,-1.0700454994853867
patchtst,1,wind_speed_10m,0.4276963555355495,0.1829241725383912,-0.4276963555355495
patchtst,1,surface_pressure,0.5078138961297327,0.25787495310245895,0.5078138961297327
patchtst,1,precipitation,0.05865198423329954,0.0034400552545032176,-0.05865198423329954
patchtst,6,temperature_2m,0.12725823601569708,0.01619465863382686,-0.12725823601569708
patchtst,6,relative_humidity_2m,5.7459372770269255,33.0157951915276,-5.7459372770269255
patchtst,6,cloud_cover,0.8000951453567922,0.6401522416235064,0.8000951453567922
patchtst,6,wind_speed_100m,2.053179540420237,4.215546225200256,-2.053179540420237
patchtst,6,wind_speed_10m,1.5951129631804108,2.5443853653061907,-1.5951129631804108
patchtst,6,surface_pressure,0.21854182828701596,0.04776053071103157,0.21854182828701596
patchtst,6,precipitation,0.08137113685167696,0.0066212619125343404,-0.08137113685167696
patchtst,12,shortwave_radiation,110.84698324210729,12287.053693876012,110.84698324210729
patchtst,12,direct_normal_irradiance,2.5154330190098335,6.327403273124926,-2.5154330190098335
patchtst,12,diffuse_radiation,130.95285786971854,17148.650984246706,130.95285786971854
patchtst,12,temperature_2m,1.893605058829035,3.5857401188229128,1.893605058829035
patchtst,12,relative_humidity_2m,18.58149743007469,345.27204674387235,-18.58149743007469
patchtst,12,cloud_cover,18.45571207494787,340.61330819337655,-18.45571207494787
patchtst,12,wind_speed_100m,1.2821004760681083,1.6437816307340698,1.2821004760681083
patchtst,12,wind_speed_10m,0.2559107628490054,0.06549031854195987,0.2559107628490054
patchtst,12,surface_pressure,1.0215631011317328,1.0435911695938829,1.0215631011317328
patchtst,12,precipitation,0.10667790687546719,0.011380175815330849,-0.10667790687546719
patchtst,24,temperature_2m,0.02905672002183124,0.0008442929784270884,-0.02905672002183124
patchtst,24,relative_humidity_2m,0.9413036608084866,0.8860525818514584,0.9413036608084866
patchtst,24,cloud_cover,5.3887395863727505,29.038514329740764,-5.3887395863727505
patchtst,24,wind_speed_100m,0.4375456595684897,0.19144620420722466,-0.4375456595684897
patchtst,24,wind_speed_10m,1.20951251527319,1.4629205246024788,-1.20951251527319
patchtst,24,surface_pressure,0.12569324340893218,0.015798791438657072,-0.12569324340893218
patchtst,24,precipitation,0.1376182308104303,0.018938777451392864,-0.1376182308104303
patchtst,48,temperature_2m,1.0997489691449243,1.2094477951353235,-1.0997489691449243
patchtst,48,relative_humidity_2m,0.015514960216947316,0.0002407139905334579,0.015514960216947316
patchtst,48,cloud_cover,3.075668435473318,9.459736324966888,3.075668435473318
patchtst,48,wind_speed_100m,1.6906749801564347,2.858381888526961,1.6906749801564347
patchtst,48,wind_speed_10m,0.3934416886147769,0.15479636234004707,-0.3934416886147769
patchtst,48,surface_pressure,0.6923989494753187,0.4794163052345249,-0.6923989494753187
patchtst,48,precipitation,0.09129370104933182,0.00833453985128477,-0.09129370104933182
patchtst,72,temperature_2m,0.10528233023105749,0.011084369058881442,0.10528233023105749
patchtst,72,relative_humidity_2m,4.561949059687123,20.811379223180225,4.561949059687123
patchtst,72,cloud_cover,2.2298170079559156,4.972083888969472,2.2298170079559156
patchtst,72,wind_speed_100m,1.9859729860463387,3.944088701305811,-1.9859729860463387
patchtst,72,wind_speed_10m,1.6810654982813777,2.8259812095120167,-1.6810654982813777
patchtst,72,surface_pressure,0.19663864134133746,0.03866675526856715,0.19663864134133746
patchtst,72,precipitation,0.10527226312967647,0.01108224938444384,-0.10527226312967647
ecmwf_crudo,1,temperature_2m,0.9000000000000004,0.8100000000000006,-0.9000000000000004
ecmwf_crudo,1,relative_humidity_2m,8.0,64.0,-8.0
ecmwf_crudo,1,cloud_cover,2.0,4.0,-2.0
ecmwf_crudo,1,wind_speed_10m,5.9,34.81,-5.9
ecmwf_crudo,1,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
ecmwf_crudo,6,temperature_2m,1.799999999999999,3.239999999999996,-1.799999999999999
ecmwf_crudo,6,relative_humidity_2m,7.0,49.0,-7.0
ecmwf_crudo,6,cloud_cover,1.0,1.0,1.0
ecmwf_crudo,6,wind_speed_10m,7.0,49.0,-7.0
ecmwf_crudo,6,surface_pressure,2.8999999999999773,8.409999999999869,-2.8999999999999773
ecmwf_crudo,12,shortwave_radiation,101.0,10201.0,101.0
ecmwf_crudo,12,temperature_2m,2.1000000000000014,4.410000000000006,2.1000000000000014
ecmwf_crudo,12,relative_humidity_2m,14.0,196.0,-14.0
ecmwf_crudo,12,cloud_cover,22.0,484.0,-22.0
ecmwf_crudo,12,wind_speed_10m,11.599999999999998,134.55999999999995,-11.599999999999998
ecmwf_crudo,12,surface_pressure,1.2000000000000455,1.4400000000001092,-1.2000000000000455
ecmwf_crudo,24,temperature_2m,0.3000000000000007,0.09000000000000043,-0.3000000000000007
ecmwf_crudo,24,relative_humidity_2m,1.0,1.0,1.0
ecmwf_crudo,24,cloud_cover,28.0,784.0,28.0
ecmwf_crudo,24,wind_speed_10m,5.7,32.49,-5.7
ecmwf_crudo,24,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
ecmwf_crudo,48,temperature_2m,0.6999999999999993,0.489999999999999,-0.6999999999999993
ecmwf_crudo,48,relative_humidity_2m,0.0,0.0,0.0
ecmwf_crudo,48,cloud_cover,0.0,0.0,0.0
ecmwf_crudo,48,wind_speed_10m,1.4000000000000004,1.960000000000001,-1.4000000000000004
ecmwf_crudo,48,surface_pressure,1.3000000000000682,1.6900000000001774,-1.3000000000000682
ecmwf_crudo,72,temperature_2m,0.5999999999999996,0.3599999999999996,-0.5999999999999996
ecmwf_crudo,72,relative_humidity_2m,2.0,4.0,2.0
ecmwf_crudo,72,cloud_cover,1.0,1.0,1.0
ecmwf_crudo,72,wind_speed_10m,5.1,26.009999999999998,-5.1
ecmwf_crudo,72,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
persistence,1,temperature_2m,0.5,0.25,0.5
persistence,1,relative_humidity_2m,3.0,9.0,-3.0
persistence,1,cloud_cover,2.0,4.0,-2.0
persistence,1,wind_speed_100m,3.6000000000000005,12.960000000000004,-3.6000000000000005
persistence,1,wind_speed_10m,3.7,13.690000000000001,-3.7
persistence,1,surface_pressure,0.39999999999997726,0.15999999999998182,0.39999999999997726
persistence,1,precipitation,0.0,0.0,0.0
persistence,6,shortwave_radiation,48.0,2304.0,-48.0
persistence,6,direct_normal_irradiance,248.0,61504.0,-248.0
persistence,6,diffuse_radiation,155.0,24025.0,155.0
persistence,6,temperature_2m,0.10000000000000142,0.010000000000000285,0.10000000000000142
persistence,6,relative_humidity_2m,1.0,1.0,-1.0
persistence,6,cloud_cover,14.0,196.0,14.0
persistence,6,wind_speed_100m,1.7000000000000002,2.8900000000000006,-1.7000000000000002
persistence,6,wind_speed_10m,1.1000000000000005,1.210000000000001,-1.1000000000000005
persistence,6,surface_pressure,0.09999999999990905,0.00999999999998181,0.09999999999990905
persistence,6,precipitation,0.0,0.0,0.0
persistence,12,shortwave_radiation,15.0,225.0,-15.0
persistence,12,direct_normal_irradiance,122.30000000000001,14957.290000000003,-122.30000000000001
persistence,12,diffuse_radiation,32.0,1024.0,32.0
persistence,12,temperature_2m,1.0,1.0,-1.0
persistence,12,relative_humidity_2m,1.0,1.0,1.0
persistence,12,cloud_cover,23.0,529.0,23.0
persistence,12,wind_speed_100m,0.49999999999999956,0.24999999999999956,-0.49999999999999956
persistence,12,wind_speed_10m,0.10000000000000009,0.010000000000000018,-0.10000000000000009
persistence,12,surface_pressure,0.39999999999997726,0.15999999999998182,0.39999999999997726
persistence,12,precipitation,0.1,0.010000000000000002,0.1
persistence,24,temperature_2m,1.0999999999999996,1.2099999999999993,-1.0999999999999996
persistence,24,relative_humidity_2m,1.0,1.0,1.0
persistence,24,cloud_cover,25.0,625.0,-25.0
persistence,24,wind_speed_100m,0.5,0.25,0.5
persistence,24,wind_speed_10m,0.8000000000000003,0.6400000000000005,0.8000000000000003
persistence,24,surface_pressure,1.2999999999999545,1.6899999999998818,-1.2999999999999545
persistence,24,precipitation,0.0,0.0,0.0
persistence,48,temperature_2m,0.5,0.25,-0.5
persistence,48,relative_humidity_2m,6.0,36.0,6.0
persistence,48,cloud_cover,90.0,8100.0,-90.0
persistence,48,wind_speed_100m,0.5,0.25,0.5
persistence,48,wind_speed_10m,0.2999999999999998,0.0899999999999999,-0.2999999999999998
persistence,48,surface_pressure,0.0,0.0,0.0
persistence,48,precipitation,0.0,0.0,0.0
persistence,72,temperature_2m,0.09999999999999964,0.009999999999999929,-0.09999999999999964
persistence,72,relative_humidity_2m,11.0,121.0,11.0
persistence,72,cloud_cover,55.0,3025.0,-55.0
persistence,72,wind_speed_100m,0.0,0.0,0.0
persistence,72,wind_speed_10m,0.9999999999999999,0.9999999999999998,-0.9999999999999999
persistence,72,surface_pressure,0.39999999999997726,0.15999999999998182,0.39999999999997726
persistence,72,precipitation,0.0,0.0,0.0
climatology,1,temperature_2m,0.8366666666666678,0.700011111111113,0.8366666666666678
climatology,1,relative_humidity_2m,10.099999999999994,102.00999999999989,-10.099999999999994
climatology,1,cloud_cover,10.533333333333331,110.95111111111108,10.533333333333331
climatology,1,wind_speed_100m,1.396666666666666,1.9506777777777762,1.396666666666666
climatology,1,wind_speed_10m,0.6966666666666661,0.48534444444444363,0.6966666666666661
climatology,1,surface_pressure,0.7866666666666333,0.618844444444392,0.7866666666666333
climatology,1,precipitation,0.14666666666666664,0.021511111111111102,-0.14666666666666664
climatology,6,shortwave_radiation,62.73333333333335,3935.471111111113,62.73333333333335
climatology,6,direct_normal_irradiance,58.50999999999999,3423.420099999999,-58.50999999999999
climatology,6,diffuse_radiation,118.69999999999999,14089.689999999997,118.69999999999999
climatology,6,temperature_2m,2.6766666666666694,7.164544444444459,2.6766666666666694
climatology,6,relative_humidity_2m,22.400000000000006,501.7600000000003,-22.400000000000006
climatology,6,cloud_cover,10.13333333333334,102.68444444444458,-10.13333333333334
climatology,6,wind_speed_100m,0.27333333333333254,0.07471111111111067,-0.27333333333333254
climatology,6,wind_speed_10m,1.1500000000000004,1.322500000000001,-1.1500000000000004
climatology,6,surface_pressure,1.6666666666666288,2.7777777777776516,1.6666666666666288
climatology,6,precipitation,0.26666666666666666,0.07111111111111111,-0.26666666666666666
climatology,12,shortwave_radiation,18.099999999999994,327.6099999999998,18.099999999999994
climatology,12,direct_normal_irradiance,29.94666666666666,896.802844444444,-29.94666666666666
climatology,12,diffuse_radiation,21.03333333333333,442.40111111111105,21.03333333333333
climatology,12,temperature_2m,0.31333333333333435,0.09817777777777842,0.31333333333333435
climatology,12,relative_humidity_2m,0.23333333333333428,0.054444444444444885,0.23333333333333428
climatology,12,cloud_cover,0.9000000000000057,0.8100000000000103,-0.9000000000000057
climatology,12,wind_speed_100m,3.3433333333333324,11.177877777777772,-3.3433333333333324
climatology,12,wind_speed_10m,2.2466666666666657,5.047511111111107,-2.2466666666666657
climatology,12,surface_pressure,1.4699999999999136,2.160899999999746,1.4699999999999136
climatology,12,precipitation,0.3399999999999999,0.11559999999999994,-0.3399999999999999
climatology,24,temperature_2m,1.0633333333333326,1.1306777777777761,-1.0633333333333326
climatology,24,relative_humidity_2m,6.599999999999994,43.559999999999924,-6.599999999999994
climatology,24,cloud_cover,9.63333333333334,92.80111111111124,-9.63333333333334
climatology,24,wind_speed_100m,0.6833333333333336,0.4669444444444448,0.6833333333333336
climatology,24,wind_speed_10m,1.0233333333333337,1.0472111111111118,1.0233333333333337
climatology,24,surface_pressure,0.8666666666665606,0.7511111111109272,-0.8666666666665606
climatology,24,precipitation,0.07333333333333333,0.005377777777777778,-0.07333333333333333
climatology,48,temperature_2m,0.46333333333333293,0.2146777777777774,-0.46333333333333293
climatology,48,relative_humidity_2m,1.5999999999999943,2.559999999999982,-1.5999999999999943
climatology,48,cloud_cover,74.63333333333334,5570.134444444446,-74.63333333333334
climatology,48,wind_speed_100m,0.6833333333333336,0.4669444444444448,0.6833333333333336
climatology,48,wind_speed_10m,0.07666666666666644,0.005877777777777743,-0.07666666666666644
climatology,48,surface_pressure,0.43333333333339397,0.18777777777783033,0.43333333333339397
climatology,48,precipitation,0.07333333333333333,0.005377777777777778,-0.07333333333333333
climatology,72,temperature_2m,0.06333333333333258,0.004011111111111015,-0.06333333333333258
climatology,72,relative_humidity_2m,3.4000000000000057,11.560000000000038,3.4000000000000057
climatology,72,cloud_cover,39.63333333333334,1570.8011111111116,-39.63333333333334
climatology,72,wind_speed_100m,0.18333333333333357,0.033611111111111196,0.18333333333333357
climatology,72,wind_speed_10m,0.7766666666666665,0.6032111111111108,-0.7766666666666665
climatology,72,surface_pressure,0.8333333333333712,0.6944444444445076,0.8333333333333712
climatology,72,precipitation,0.07333333333333333,0.005377777777777778,-0.07333333333333333
mos,1,temperature_2m,0.2956512885756002,0.08740968443641282,0.2956512885756002
mos,1,relative_humidity_2m,4.257915771298556,18.12984671547298,4.257915771298556
mos,1,cloud_cover,0.0,0.0,0.0
mos,1,wind_speed_100m,3.0475536856652656,9.287583467011945,3.0475536856652656
mos,1,wind_speed_10m,1.674841226514624,2.80509313403301,1.674841226514624
mos,1,surface_pressure,1.5431406030456856,2.3812829207682022,1.5431406030456856
mos,1,precipitation,0.0,0.0,0.0
mos,6,shortwave_radiation,35.49053180916894,1259.5778480976326,-35.49053180916894
mos,6,direct_normal_irradiance,74.81934635499204,5597.93458898826,-74.81934635499204
mos,6,diffuse_radiation,103.9615540904444,10808.004728900396,103.9615540904444
mos,6,temperature_2m,1.9183379643760183,3.6800205455663257,1.9183379643760183
mos,6,relative_humidity_2m,21.45793446246816,460.4429513955787,-21.45793446246816
mos,6,cloud_cover,0.0,0.0,0.0
mos,6,wind_speed_100m,5.619952419406101,31.583865196388484,5.619952419406101
mos,6,wind_speed_10m,3.8732857070087796,15.002342168118501,3.8732857070087796
mos,6,surface_pressure,1.8318626251175374,3.355720677302515,1.8318626251175374
mos,6,precipitation,0.0,0.0,0.0
mos,12,shortwave_radiation,71.40436185689293,5098.582892190107,71.40436185689293
mos,12,direct_normal_irradiance,203.8062083911983,41536.97057879655,203.8062083911983
mos,12,diffuse_radiation,6.875732159442094,47.27569272838625,6.875732159442094
mos,12,temperature_2m,0.8434824919307502,0.7114627141937081,0.8434824919307502
mos,12,relative_humidity_2m,3.462629703338294,11.989804462440642,-3.462629703338294
mos,12,cloud_cover,0.0,0.0,0.0
mos,12,wind_speed_100m,1.4765795423839636,2.1802871449868353,1.4765795423839636
mos,12,wind_speed_10m,1.7297880080568189,2.9921665528171775,1.7297880080568189
mos,12,surface_pressure,1.5197174650730858,2.309541173648166,1.5197174650730858
mos,12,precipitation,0.0,0.0,0.0
mos,24,temperature_2m,0.2045550091930064,0.041842751785950934,-0.2045550091930064
mos,24,relative_humidity_2m,2.1008597932603976,4.41361187093812,-2.1008597932603976
mos,24,cloud_cover,0.0,0.0,0.0
mos,24,wind_speed_100m,2.2686645180192393,5.146838695319468,2.2686645180192393
mos,24,wind_speed_10m,1.4700725218837203,2.1611132195975613,1.4700725218837203
mos,24,surface_pressure,0.08083894463845809,0.006534934970259691,0.08083894463845809
mos,24,precipitation,0.0,0.0,0.0
mos,48,temperature_2m,0.631110725501296,0.3983007478427722,0.631110725501296
mos,48,relative_humidity_2m,2.0616642801489604,4.250459604042131,-2.0616642801489604
mos,48,cloud_cover,0.0,0.0,0.0
mos,48,wind_speed_100m,1.7939543340937716,3.2182721528138276,1.7939543340937716
mos,48,wind_speed_10m,0.1407115475644829,0.019799739617991734,0.1407115475644829
mos,48,surface_pressure,1.4375653513750422,2.0665941394740486,1.4375653513750422
mos,48,precipitation,0.0,0.0,0.0
mos,72,temperature_2m,0.5959951771206509,0.355210251151076,0.5959951771206509
mos,72,relative_humidity_2m,4.49722713621388,20.225051914698494,4.49722713621388
mos,72,cloud_cover,0.0,0.0,0.0
mos,72,wind_speed_100m,1.554918503048439,2.417771551122398,1.554918503048439
mos,72,wind_speed_10m,0.27355010563194215,0.07482966029124671,-0.27355010563194215
mos,72,surface_pressure,1.138837948948776,1.2969518739658552,1.138837948948776
mos,72,precipitation,0.0,0.0,0.0
patchtst,1,temperature_2m,0.6062247237381797,0.36750841567143233,0.6062247237381797
patchtst,1,relative_humidity_2m,3.9663310813021724,15.73178224650366,-3.9663310813021724
patchtst,1,cloud_cover,1.9754255563328798,3.9023061286130676,-1.9754255563328798
patchtst,1,wind_speed_100m,0.1153059455918477,0.013295461088830143,0.1153059455918477
patchtst,1,wind_speed_10m,0.3831735375883807,0.14682195990799418,-0.3831735375883807
patchtst,1,surface_pressure,0.5407985020962087,0.29246301986950307,0.5407985020962087
patchtst,1,precipitation,0.03456152259120032,0.0011944988438220502,-0.03456152259120032
patchtst,6,shortwave_radiation,117.73320795144707,13861.10825453868,117.73320795144707
patchtst,6,direct_normal_irradiance,7.103483457870539,50.45947723624038,-7.103483457870539
patchtst,6,diffuse_radiation,125.92297721097114,15856.596189674758,125.92297721097114
patchtst,6,temperature_2m,2.0013506548695226,4.0054044437466665,2.0013506548695226
patchtst,6,relative_humidity_2m,17.477827616679235,305.47445819835536,-17.477827616679235
patchtst,6,cloud_cover,22.231892908372785,494.25706228935616,-22.231892908372785
patchtst,6,wind_speed_100m,1.3125461030451904,1.7227772726191155,1.3125461030451904
patchtst,6,wind_speed_10m,0.2968630453942893,0.08812766772077188,0.2968630453942893
patchtst,6,surface_pressure,0.8921763381864594,0.7959786184197996,0.8921763381864594
patchtst,6,precipitation,0.19480797825581525,0.03795014839211819,-0.19480797825581525
patchtst,12,shortwave_radiation,49.6107786851571,2461.229361747638,49.6107786851571
patchtst,12,direct_normal_irradiance,32.06017050062022,1027.8545325288387,32.06017050062022
patchtst,12,diffuse_radiation,43.88302834524404,1925.720176749492,43.88302834524404
