baseline,horizon_h,variable,mae,se,err
mos,72,wind_speed_10m,0.3020195049232277,0.09121578135407157,0.3020195049232277
mos,72,surface_pressure,0.12689036962387945,0.01610116590328475,0.12689036962387945
mos,72,precipitation,0.0,0.0,0.0
patchtst,1,temperature_2m,0.37953829351506485,0.1440493162443275,-0.37953829351506485
patchtst,1,relative_humidity_2m,3.8659545629565883,14.945604682844866,-3.8659545629565883
patchtst,1,cloud_cover,27.154008331844253,737.3401684858671,-27.154008331844253
patchtst,1,wind_speed_100m,0.21509783275946304,0.04626707765781793,-0.21509783275946304
patchtst,1,wind_speed_10m,0.8109223061521725,0.6575949866151578,-0.8109223061521725
patchtst,1,surface_pressure,0.2139901510419122,0.045791784742940406,-0.2139901510419122
patchtst,1,precipitation,0.031374973976391496,0.0009843889920192435,-0.031374973976391496
patchtst,6,temperature_2m,2.1024346113546724,4.420231295022072,-2.1024346113546724
patchtst,6,relative_humidity_2m,5.799732944635494,33.636902229090296,-5.799732944635494
patchtst,6,cloud_cover,7.9680301117828805,63.4895038622787,-7.9680301117828805
patchtst,6,wind_speed_100m,2.0224882433545366,4.090458694507319,-2.0224882433545366
patchtst,6,wind_speed_10m,0.6396701179215998,0.40917785976183335,-0.6396701179215998
patchtst,6,surface_pressure,1.5111469151162282,2.283564999065293,-1.5111469151162282
patchtst,6,precipitation,0.029517762148098203,0.000871298282231699,-0.029517762148098203
patchtst,12,shortwave_radiation,35.83284329663263,1283.9926587210302,35.83284329663263
patchtst,12,direct_normal_irradiance,78.38602236351215,6144.368501973027,78.38602236351215
patchtst,12,diffuse_radiation,5.313809278927067,28.236569052811397,5.313809278927067
patchtst,12,temperature_2m,3.169499784348231,10.045728882983482,-3.169499784348231
patchtst,12,relative_humidity_2m,21.293906014175747,453.43043334055005,21.293906014175747
patchtst,12,cloud_cover,11.389686819309674,129.7249658419565,11.389686819309674
patchtst,12,wind_speed_100m,2.693005060736347,7.252276257151576,2.693005060736347
patchtst,12,wind_speed_10m,2.8509090083038475,8.127682173628028,2.8509090083038475
patchtst,12,surface_pressure,1.8616674862264517,3.465805829272716,-1.8616674862264517
patchtst,12,precipitation,3.122094862986644,9.747476333487592,3.122094862986644
patchtst,24,temperature_2m,0.40415379337033386,0.16334028869563053,-0.40415379337033386
patchtst,24,relative_humidity_2m,10.489323235316434,110.02590193494922,10.489323235316434
patchtst,24,cloud_cover,13.084331387182516,171.19972784960953,13.084331387182516
patchtst,24,wind_speed_100m,0.18194351775105355,0.03310344365162794,0.18194351775105355
patchtst,24,wind_speed_10m,0.09384555198358879,0.008806987627104466,-0.09384555198358879
patchtst,24,surface_pressure,1.5750224533685468,2.480695728615076,1.5750224533685468
patchtst,24,precipitation,0.06426789182978435,0.004130361920244861,0.06426789182978435
patchtst,48,temperature_2m,0.8845683156340876,0.7824611050237268,-0.8845683156340876
patchtst,48,relative_humidity_2m,10.792161319927544,116.47074595534023,10.792161319927544
patchtst,48,cloud_cover,13.272181932969815,176.15081326185037,13.272181932969815
patchtst,48,wind_speed_100m,0.05758282548652138,0.0033157817910111765,-0.05758282548652138
patchtst,48,wind_speed_10m,0.3423013714480885,0.11717022889524224,-0.3423013714480885
patchtst,48,surface_pressure,2.232210454683468,4.982763513998175,2.232210454683468
patchtst,48,precipitation,0.1,0.010000000000000002,0.1
patchtst,72,temperature_2m,0.4924950703101807,0.24255139427982983,-0.4924950703101807
patchtst,72,relative_humidity_2m,6.635076260359739,44.024236980789375,6.635076260359739
patchtst,72,cloud_cover,10.397739183891659,108.11298013623598,10.397739183891659
patchtst,72,wind_speed_100m,0.15720590102989007,0.024713695318619593,-0.15720590102989007
patchtst,72,wind_speed_10m,0.3539975168175953,0.12531424191302365,-0.3539975168175953
patchtst,72,surface_pressure,1.489843652109812,2.219634107731902,1.489843652109812
patchtst,72,precipitation,0.0,0.0,0.0
ecmwf_crudo,1,temperature_2m,0.10000000000000142,0.010000000000000285,0.10000000000000142
ecmwf_crudo,1,relative_humidity_2m,5.0,25.0,-5.0
ecmwf_crudo,1,cloud_cover,15.0,225.0,-15.0
ecmwf_crudo,1,wind_speed_10m,5.6,31.359999999999996,-5.6
ecmwf_crudo,1,surface_pressure,1.3000000000000682,1.6900000000001774,-1.3000000000000682
ecmwf_crudo,6,temperature_2m,0.3000000000000007,0.09000000000000043,-0.3000000000000007
ecmwf_crudo,6,relative_humidity_2m,5.0,25.0,-5.0
ecmwf_crudo,6,cloud_cover,12.0,144.0,-12.0
ecmwf_crudo,6,wind_speed_10m,6.6,43.559999999999995,-6.6
ecmwf_crudo,6,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
ecmwf_crudo,12,shortwave_radiation,35.0,1225.0,35.0
ecmwf_crudo,12,temperature_2m,4.299999999999999,18.48999999999999,-4.299999999999999
ecmwf_crudo,12,relative_humidity_2m,34.0,1156.0,34.0
ecmwf_crudo,12,cloud_cover,5.0,25.0,5.0
ecmwf_crudo,12,wind_speed_10m,0.40000000000000036,0.16000000000000028,0.40000000000000036
ecmwf_crudo,12,surface_pressure,3.7999999999999545,14.439999999999655,-3.7999999999999545
ecmwf_crudo,24,temperature_2m,0.9000000000000004,0.8100000000000006,-0.9000000000000004
ecmwf_crudo,24,relative_humidity_2m,2.0,4.0,2.0
ecmwf_crudo,24,cloud_cover,0.0,0.0,0.0
ecmwf_crudo,24,wind_speed_10m,0.19999999999999996,0.03999999999999998,0.19999999999999996
ecmwf_crudo,24,surface_pressure,1.7000000000000455,2.8900000000001547,-1.7000000000000455
ecmwf_crudo,48,temperature_2m,1.1999999999999993,1.4399999999999984,-1.1999999999999993
ecmwf_crudo,48,relative_humidity_2m,0.0,0.0,0.0
ecmwf_crudo,48,cloud_cover,0.0,0.0,0.0
ecmwf_crudo,48,wind_speed_10m,2.0999999999999996,4.409999999999998,-2.0999999999999996
ecmwf_crudo,48,surface_pressure,2.0,4.0,-2.0
ecmwf_crudo,72,temperature_2m,1.0,1.0,-1.0
ecmwf_crudo,72,relative_humidity_2m,1.0,1.0,-1.0
ecmwf_crudo,72,cloud_cover,12.0,144.0,12.0
ecmwf_crudo,72,wind_speed_10m,1.9,3.61,-1.9
ecmwf_crudo,72,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
persistence,1,temperature_2m,2.299999999999999,5.289999999999995,-2.299999999999999
persistence,1,relative_humidity_2m,12.0,144.0,-12.0
persistence,1,cloud_cover,20.0,400.0,-20.0
persistence,1,wind_speed_100m,0.30000000000000004,0.09000000000000002,-0.30000000000000004
persistence,1,wind_speed_10m,0.5,0.25,0.5
persistence,1,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
persistence,1,precipitation,0.0,0.0,0.0
persistence,6,shortwave_radiation,56.0,3136.0,56.0
persistence,6,direct_normal_irradiance,64.39999999999998,4147.359999999997,64.39999999999998
persistence,6,diffuse_radiation,2.0,4.0,2.0
persistence,6,temperature_2m,3.200000000000001,10.240000000000007,-3.200000000000001
persistence,6,relative_humidity_2m,31.0,961.0,31.0
persistence,6,cloud_cover,11.0,121.0,11.0
persistence,6,wind_speed_100m,4.9,24.010000000000005,4.9
persistence,6,wind_speed_10m,3.7,13.690000000000001,3.7
persistence,6,surface_pressure,1.8999999999999773,3.6099999999999137,-1.8999999999999773
persistence,6,precipitation,3.2,10.240000000000002,3.2
persistence,12,shortwave_radiation,52.0,2704.0,-52.0
persistence,12,direct_normal_irradiance,115.2,13271.04,-115.2
persistence,12,diffuse_radiation,7.0,49.0,-7.0
persistence,12,temperature_2m,1.200000000000001,1.4400000000000026,-1.200000000000001
persistence,12,relative_humidity_2m,0.0,0.0,0.0
persistence,12,cloud_cover,0.0,0.0,0.0
persistence,12,wind_speed_100m,3.1999999999999997,10.239999999999998,3.1999999999999997
persistence,12,wind_speed_10m,2.0999999999999996,4.409999999999998,2.0999999999999996
persistence,12,surface_pressure,0.10000000000002274,0.010000000000004547,-0.10000000000002274
persistence,12,precipitation,0.4,0.16000000000000003,0.4
persistence,24,temperature_2m,1.700000000000001,2.8900000000000037,1.700000000000001
persistence,24,relative_humidity_2m,15.0,225.0,15.0
persistence,24,cloud_cover,16.0,256.0,16.0
persistence,24,wind_speed_100m,3.8999999999999995,15.209999999999996,3.8999999999999995
persistence,24,wind_speed_10m,2.2,4.840000000000001,2.2
persistence,24,surface_pressure,3.5,12.25,3.5
persistence,24,precipitation,0.7,0.48999999999999994,0.7
persistence,48,temperature_2m,1.3000000000000007,1.690000000000002,1.3000000000000007
persistence,48,relative_humidity_2m,17.0,289.0,17.0
persistence,48,cloud_cover,16.0,256.0,16.0
persistence,48,wind_speed_100m,0.29999999999999993,0.08999999999999996,-0.29999999999999993
persistence,48,wind_speed_10m,0.30000000000000004,0.09000000000000002,0.30000000000000004
persistence,48,surface_pressure,4.899999999999977,24.009999999999778,4.899999999999977
persistence,48,precipitation,0.8,0.6400000000000001,0.8
persistence,72,temperature_2m,2.200000000000001,4.840000000000004,2.200000000000001
persistence,72,relative_humidity_2m,8.0,64.0,8.0
persistence,72,cloud_cover,16.0,256.0,16.0
persistence,72,wind_speed_100m,2.0,4.0,2.0
persistence,72,wind_speed_10m,0.8999999999999999,0.8099999999999998,0.8999999999999999
persistence,72,surface_pressure,2.8999999999999773,8.409999999999869,2.8999999999999773
persistence,72,precipitation,0.0,0.0,0.0
climatology,1,temperature_2m,2.453333333333328,6.018844444444418,-2.453333333333328
climatology,1,relative_humidity_2m,3.5,12.25,-3.5
climatology,1,cloud_cover,4.533333333333331,20.551111111111094,-4.533333333333331
climatology,1,wind_speed_100m,4.21,17.7241,-4.21
climatology,1,wind_speed_10m,1.5566666666666664,2.4232111111111103,-1.5566666666666664
climatology,1,surface_pressure,0.9866666666664514,0.9735111111106863,-0.9866666666664514
climatology,1,precipitation,0.0,0.0,0.0
climatology,6,shortwave_radiation,11.600000000000023,134.5600000000005,-11.600000000000023
climatology,6,direct_normal_irradiance,61.65999999999997,3801.955599999996,-61.65999999999997
climatology,6,diffuse_radiation,49.599999999999994,2460.1599999999994,49.599999999999994
climatology,6,temperature_2m,4.24,17.977600000000002,-4.24
climatology,6,relative_humidity_2m,26.93333333333333,725.4044444444443,26.93333333333333
climatology,6,cloud_cover,29.266666666666666,856.5377777777777,29.266666666666666
climatology,6,wind_speed_100m,1.663333333333334,2.76667777777778,1.663333333333334
climatology,6,wind_speed_10m,2.2133333333333334,4.898844444444444,2.2133333333333334
climatology,6,surface_pressure,1.6733333333332894,2.800044444444297,-1.6733333333332894
climatology,6,precipitation,2.706666666666667,7.326044444444446,2.706666666666667
climatology,12,shortwave_radiation,57.26666666666668,3279.471111111113,-57.26666666666668
climatology,12,direct_normal_irradiance,196.45666666666665,38595.221877777774,-196.45666666666665
climatology,12,diffuse_radiation,19.16666666666667,367.3611111111113,19.16666666666667
climatology,12,temperature_2m,2.5933333333333337,6.72537777777778,-2.5933333333333337
climatology,12,relative_humidity_2m,11.433333333333337,130.72111111111118,11.433333333333337
climatology,12,cloud_cover,10.966666666666669,120.26777777777782,10.966666666666669
climatology,12,wind_speed_100m,0.8899999999999992,0.7920999999999987,0.8899999999999992
climatology,12,wind_speed_10m,1.0933333333333337,1.1953777777777785,1.0933333333333337
climatology,12,surface_pressure,0.23333333333346218,0.054444444444504574,-0.23333333333346218
climatology,12,precipitation,0.10333333333333328,0.010677777777777767,-0.10333333333333328
climatology,24,temperature_2m,0.5999999999999979,0.35999999999999743,-0.5999999999999979
climatology,24,relative_humidity_2m,11.066666666666663,122.47111111111103,11.066666666666663
climatology,24,cloud_cover,17.63333333333334,310.9344444444447,17.63333333333334
climatology,24,wind_speed_100m,0.07000000000000117,0.004900000000000164,-0.07000000000000117
climatology,24,wind_speed_10m,0.8633333333333333,0.7453444444444444,0.8633333333333333
climatology,24,surface_pressure,2.173333333333403,4.723377777778081,2.173333333333403
climatology,24,precipitation,0.7,0.48999999999999994,0.7
climatology,48,temperature_2m,0.9999999999999982,0.9999999999999964,-0.9999999999999982
climatology,48,relative_humidity_2m,13.066666666666663,170.73777777777767,13.066666666666663
climatology,48,cloud_cover,17.63333333333334,310.9344444444447,17.63333333333334
climatology,48,wind_speed_100m,4.2700000000000005,18.232900000000004,-4.2700000000000005
climatology,48,wind_speed_10m,1.0366666666666668,1.074677777777778,-1.0366666666666668
climatology,48,surface_pressure,3.5733333333333803,12.768711111111447,3.5733333333333803
climatology,48,precipitation,0.8,0.6400000000000001,0.8
climatology,72,temperature_2m,0.09999999999999787,0.009999999999999573,-0.09999999999999787
climatology,72,relative_humidity_2m,4.066666666666663,16.537777777777748,4.066666666666663
climatology,72,cloud_cover,17.63333333333334,310.9344444444447,17.63333333333334
climatology,72,wind_speed_100m,1.9700000000000006,3.8809000000000027,-1.9700000000000006
climatology,72,wind_speed_10m,0.436666666666667,0.19067777777777806,-0.436666666666667
climatology,72,surface_pressure,1.5733333333333803,2.4753777777779256,1.5733333333333803
climatology,72,precipitation,0.0,0.0,0.0
mos,1,temperature_2m,0.27595160810224684,0.07614929001421603,-0.27595160810224684
mos,1,relative_humidity_2m,1.297484932349036,1.6834671496727827,-1.297484932349036
mos,1,cloud_cover,12.0,144.0,-12.0
mos,1,wind_speed_100m,0.17610071026251783,0.031011460154963255,-0.17610071026251783
mos,1,wind_speed_10m,0.004009113047166002,1.6072987424956665e-05,0.004009113047166002
mos,1,surface_pressure,0.07395090231966606,0.005468735953892791,-0.07395090231966606
mos,1,precipitation,0.0,0.0,0.0
mos,6,shortwave_radiation,8.094479558411763,65.52059932154589,8.094479558411763
mos,6,direct_normal_irradiance,74.49647524655057,5549.724824159923,74.49647524655057
mos,6,diffuse_radiation,8.978713561823724,80.61729722527727,8.978713561823724
mos,6,temperature_2m,2.5933738666768438,6.725588012362404,-2.5933738666768438
mos,6,relative_humidity_2m,15.259811005201072,232.86183191445576,15.259811005201072
mos,6,cloud_cover,5.0,25.0,5.0
mos,6,wind_speed_100m,4.643741496296238,21.564335084423625,4.643741496296238
mos,6,wind_speed_10m,3.9439266232855514,15.554557209860572,3.9439266232855514
mos,6,surface_pressure,1.7080122393732609,2.917305809848861,-1.7080122393732609
mos,6,precipitation,3.1,9.610000000000001,3.1
mos,12,shortwave_radiation,11.32186289215818,128.18457934882838,-11.32186289215818
mos,12,direct_normal_irradiance,47.939561591814,2298.201565615328,-47.939561591814
mos,12,diffuse_radiation,29.242181811453207,855.1051970940848,29.242181811453207
mos,12,temperature_2m,0.2171022154041431,0.047133371933386944,-0.2171022154041431
mos,12,relative_humidity_2m,2.7930415992991726,7.80108137541568,2.7930415992991726
mos,12,cloud_cover,0.0,0.0,0.0
mos,12,wind_speed_100m,1.9557749942055467,3.825055827959706,1.9557749942055467
mos,12,wind_speed_10m,1.6892843767102934,2.8536817053974843,1.6892843767102934
mos,12,surface_pressure,0.11241508580724258,0.012637151517049711,-0.11241508580724258
mos,12,precipitation,0.30000000000000004,0.09000000000000002,0.30000000000000004
mos,24,temperature_2m,0.1231853466531394,0.015174629630054124,-0.1231853466531394
mos,24,relative_humidity_2m,3.553486898194592,12.627269135640622,3.553486898194592
mos,24,cloud_cover,0.0,0.0,0.0
mos,24,wind_speed_100m,3.8467667998560295,14.797614812474599,3.8467667998560295
mos,24,wind_speed_10m,2.2559661577613723,5.089383304964609,2.2559661577613723
mos,24,surface_pressure,0.08188602350094243,0.0067053208447968955,0.08188602350094243
mos,24,precipitation,0.39999999999999997,0.15999999999999998,0.39999999999999997
mos,48,temperature_2m,0.2867073889976872,0.08220112690587114,-0.2867073889976872
mos,48,relative_humidity_2m,3.039715344631631,9.239869376388995,3.039715344631631
mos,48,cloud_cover,0.0,0.0,0.0
mos,48,wind_speed_100m,0.34891395341295117,0.12174094688625506,-0.34891395341295117
mos,48,wind_speed_10m,0.05252839651670094,0.002759232440615759,0.05252839651670094
mos,48,surface_pressure,0.6166962172841295,0.38031422441255425,0.6166962172841295
mos,48,precipitation,0.7000000000000001,0.4900000000000001,0.7000000000000001
mos,72,temperature_2m,0.23072655856080537,0.05323474482531275,-0.23072655856080537
mos,72,relative_humidity_2m,5.818443222951714,33.85428153871273,-5.818443222951714
mos,72,cloud_cover,1.0,1.0,1.0
mos,72,wind_speed_100m,1.6089868298465924,2.5888386186197874,1.6089868298465924
mos,72,wind_speed_10m,0.7763339195297765,0.6026943546124655,0.7763339195297765
mos,72,surface_pressure,0.4347105006344236,0.18897321936183123,-0.4347105006344236
mos,72,precipitation,0.0,0.0,0.0
patchtst,1,temperature_2m,0.8629018568834468,0.7445996146129005,-0.8629018568834468
patchtst,1,relative_humidity_2m,0.4916660012351599,0.24173545677057226,0.4916660012351599
patchtst,1,cloud_cover,5.1622893260879295,26.649231086241368,-5.1622893260879295
patchtst,1,wind_speed_100m,1.2831905999602096,1.6465781158262425,-1.2831905999602096
patchtst,1,wind_speed_10m,0.7393231626425598,0.5465987388197969,-0.7393231626425598
patchtst,1,surface_pressure,0.2629082389175892,0.06912074209074816,-0.2629082389175892
patchtst,1,precipitation,0.0,0.0,0.0
patchtst,6,shortwave_radiation,28.573441096789793,816.4415361117159,28.573441096789793
patchtst,6,direct_normal_irradiance,69.31867455298578,4805.0786417827585,69.31867455298578
patchtst,6,diffuse_radiation,13.433876900488372,180.46904857747506,13.433876900488372
patchtst,6,temperature_2m,2.738006866669055,7.496681601926897,-2.738006866669055
patchtst,6,relative_humidity_2m,23.77216878852137,565.1160089099495,23.77216878852137
patchtst,6,cloud_cover,12.293452014995424,151.12896244499504,12.293452014995424
patchtst,6,wind_speed_100m,2.719422710842358,7.3952598802452,2.719422710842358
patchtst,6,wind_speed_10m,2.735134259619584,7.48095941814477,2.735134259619584
patchtst,6,surface_pressure,1.6103269750421987,2.593152966548558,-1.6103269750421987
patchtst,6,precipitation,3.1223336035267892,9.748967131712584,3.1223336035267892
patchtst,12,shortwave_radiation,64.16323965426588,4116.921322930757,-64.16323965426588
patchtst,12,direct_normal_irradiance,116.69591612702844,13617.936840726456,-116.69591612702844
patchtst,12,diffuse_radiation,13.371948200624388,178.80899868018182,13.371948200624388
patchtst,12,temperature_2m,1.7629514560362516,3.1079978363403393,-1.7629514560362516
patchtst,12,relative_humidity_2m,5.258250633062616,27.6491997201034,5.258250633062616
patchtst,12,cloud_cover,1.3019012169988997,1.6949467788232162,1.3019012169988997
patchtst,12,wind_speed_100m,1.345745807807348,1.811031779231052,1.345745807807348
