hour,timestamp,pv_real_kw,load_real_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,curtailed_kw,ens_kw,tariff,soc_kwh,violation,cost_diesel,cost_grid,cost_battery
9,2026-08-02 09:00:00-05:00,13.294889715820444,62.94192863461401,53.704,-4.056961081206431,0.0,0.0,0.0,0.0,80.0,138.8046,0,3023.6119616,40.0,0.0
10,2026-08-02 10:00:00-05:00,26.06101395293518,65.61213726854733,50.0,-10.448876684387855,0.0,0.0,0.0,0.0,80.0,138.8046,0,2800.0,40.0,0.0
11,2026-08-02 11:00:00-05:00,28.793863831122863,67.17318231607759,50.0,-11.620681515045277,0.0,0.0,0.0,0.0,80.0,138.8046,0,2800.0,40.0,0.0
12,2026-08-02 12:00:00-05:00,30.83126681632348,73.66384330317705,51.433,-8.600423513146438,0.0,0.0,0.0,0.0,80.0,138.8046,0,2886.1853489,40.0,0.0
13,2026-08-02 13:00:00-05:00,28.56418398541955,66.59806045646117,50.0,-7.298123528958371,4.668,0.0,0.0,0.0,80.0,138.8046,0,2800.0,40.0,186.72
14,2026-08-02 14:00:00-05:00,25.22677103832332,62.44896704065709,50.0,-12.777803997666233,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,2800.0,40.0,0.0
15,2026-08-02 15:00:00-05:00,20.75828508162166,61.58628425123247,50.0,-9.172000830389194,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,2800.0,40.0,0.0
16,2026-08-02 16:00:00-05:00,14.145263341058849,62.0792458451894,54.507,-6.573017495869443,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,3072.4513048999997,40.0,0.0
17,2026-08-02 17:00:00-05:00,6.882275549198918,63.252704616230645,59.591,-3.220570932968272,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,3384.6587280999997,40.0,0.0
18,2026-08-02 18:00:00-05:00,1.000463113490338,80.0,79.887,-0.887463113490341,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,4682.5432769,40.0,0.0
19,2026-08-02 19:00:00-05:00,0.3781273867875901,63.84210898714483,63.842,-0.3780183996427624,0.0,0.0,0.0,0.0,140.0,143.23919999999998,0,3649.6800964000004,40.0,0.0
20,2026-08-02 20:00:00-05:00,0.24703252926953445,34.561790520580224,50.0,-0.24724200868930524,15.438,0.0,0.0,0.0,140.0,143.23919999999998,0,2800.0,40.0,617.52
21,2026-08-02 21:00:00-05:00,0.26584780405718866,26.5100844859505,0.0,-0.2657633181066892,0.0,26.51,0.0,0.0,140.0,157.90529999999998,0,0.0,40.0,1060.4
22,2026-08-02 22:00:00-05:00,0.2440840393152426,19.11566057659668,0.0,18.871576537281438,0.0,0.0,0.0,0.0,80.0,130.00003684210523,0,0.0,1549.726122982515,0.0
23,2026-08-02 23:00:00-05:00,0.04792586722339378,15.171967824941312,0.0,15.124041957717917,0.0,0.0,0.0,0.0,80.0,130.00003684210523,0,0.0,1249.9233566174335,0.0
0,2026-08-03 00:00:00-05:00,0.18628456624786302,11.269355206115684,0.0,11.08307063986782,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,538.7381787940519,0.0
1,2026-08-03 01:00:00-05:00,0.12030121039958912,10.694233346499276,0.0,10.573932136099687,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,515.8269461244859,0.0
2,2026-08-03 02:00:00-05:00,0.24739876141929804,10.694233346499276,0.0,10.446834585079978,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,510.107556328599,0.0
3,2026-08-03 03:00:00-05:00,0.2716421043266146,10.694233346499276,0.0,10.422591242172661,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,509.01660589776975,0.0
4,2026-08-03 04:00:00-05:00,0.18857804890103194,20.224824162999756,0.0,20.036246114098724,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,941.6310751344425,0.0
5,2026-08-03 05:00:00-05:00,0.3263378124738335,27.33168714254537,0.0,27.005349330071535,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,1255.2407198532192,0.0
6,2026-08-03 06:00:00-05:00,0.46284335948909067,29.385693784032547,0.0,28.922850424543455,0.0,0.0,0.0,0.0,80.0,130.0,0,0.0,2353.8280339634766,0.0
7,2026-08-03 07:00:00-05:00,3.5134787681115847,43.17880217378388,50.0,-1.6786765943277047,8.656,0.0,0.0,0.0,80.0,130.0,0,2800.0,40.0,346.24
8,2026-08-03 08:00:00-05:00,7.850283132208385,62.53112730631657,56.675,-1.9941558258918164,0.0,0.0,0.0,0.0,80.0,138.2232,0,3204.9555625,40.0,0.0
9,2026-08-03 09:00:00-05:00,12.080106822783987,62.94192863461401,54.092,-3.2301781881699796,0.0,0.0,0.0,0.0,80.0,138.2232,0,3047.1944464,40.0,0.0
10,2026-08-03 10:00:00-05:00,26.40806640976677,65.61213726854733,50.0,-10.795929141219446,0.0,0.0,0.0,0.0,80.0,138.2232,0,2800.0,40.0,0.0
11,2026-08-03 11:00:00-05:00,27.142811149970886,67.17318231607759,50.0,-9.969628833893296,0.0,0.0,0.0,0.0,80.0,138.2232,0,2800.0,40.0,0.0
12,2026-08-03 12:00:00-05:00,25.12326050809864,73.66384330317705,51.198,-2.6574172049216003,0.0,0.0,0.0,0.0,80.0,138.2232,0,2872.0235204,40.0,0.0
13,2026-08-03 13:00:00-05:00,21.971257408466418,66.59806045646117,50.0,-0.8901969520052404,4.483,0.0,0.0,0.0,80.0,138.2232,0,2800.0,40.0,179.32
14,2026-08-03 14:00:00-05:00,16.36792079566389,62.44896704065709,50.0,-3.121953755006807,0.797,0.0,0.0,0.0,80.0,142.48205,0,2800.0,40.0,31.880000000000003
15,2026-08-03 15:00:00-05:00,10.310421915628886,61.58628425123247,51.532,-0.2561376643964124,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,2892.1547023999997,40.0,0.0
16,2026-08-03 16:00:00-05:00,4.600709570619381,62.0792458451894,54.955,2.52353627457002,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,3099.7552024999995,241.8829019656016,0.0
17,2026-08-03 17:00:00-05:00,3.20940820738465,63.252704616230645,59.943,0.100296408845999,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,3406.4663249,48.02371270767992,0.0
18,2026-08-03 18:00:00-05:00,1.3927347582221008,80.0,80.0,-1.3927347582221046,0.0,0.0,0.0,0.0,80.0,143.23919999999998,0,4690.0,40.0,0.0
19,2026-08-03 19:00:00-05:00,0.23894181722250993,63.84210898714483,63.842,-0.2388328300776763,0.0,0.0,0.0,0.0,140.0,143.23919999999998,0,3649.6800964000004,40.0,0.0
20,2026-08-03 20:00:00-05:00,0.16679594069880688,34.561790520580224,50.0,-0.16700542011857777,15.438,0.0,0.0,0.0,140.0,143.23919999999998,0,2800.0,40.0,617.52
21,2026-08-03 21:00:00-05:00,0.34082824049655214,26.5100844859505,0.0,-0.3407437545460539,0.0,26.51,0.0,0.0,140.0,157.90529999999998,0,0.0,40.0,1060.4
22,2026-08-03 22:00:00-05:00,0.16303308668159225,19.11566057659668,0.0,18.952627489915088,0.0,0.0,0.0,0.0,80.0,130.00003684210523,0,0.0,1556.210199193207,0.0
23,2026-08-03 23:00:00-05:00,0.19959508039068977,15.171967824941312,0.0,14.972372744550622,0.0,0.0,0.0,0.0,80.0,130.00003684210523,0,0.0,1237.7898195640498,0.0
0,2026-08-04 00:00:00-05:00,0.23303948216469306,11.269355206115684,0.0,11.03631572395099,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,536.6342075777945,0.0
1,2026-08-04 01:00:00-05:00,0.052292029018679485,10.694233346499276,0.0,10.641941317480596,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,518.8873592866269,0.0
2,2026-08-04 02:00:00-05:00,0.18489809273456814,10.694233346499276,0.0,10.509335253764707,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,512.9200864194117,0.0
3,2026-08-04 03:00:00-05:00,0.18661034522512157,10.694233346499276,0.0,10.507623001274155,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,512.8430350573369,0.0
4,2026-08-04 04:00:00-05:00,0.258817836188519,20.224824162999756,0.0,19.966006326811236,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,938.4702847065056,0.0
5,2026-08-04 05:00:00-05:00,0.26203249143326157,27.33168714254537,0.0,27.06965465111211,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,1258.134459300045,0.0
6,2026-08-04 06:00:00-05:00,0.43632194744324754,29.385693784032547,0.0,28.9493718365893,0.0,0.0,0.0,0.0,80.0,130.0,0,0.0,2355.949746927144,0.0
7,2026-08-04 07:00:00-05:00,2.926495263372171,43.17880217378388,50.0,-1.0076930895882867,8.74,0.0,0.0,0.0,80.0,130.0,0,2800.0,40.0,349.6
8,2026-08-04 08:00:00-05:00,8.012926475822816,62.53112730631657,58.206,-3.687799169506256,0.0,0.0,0.0,0.0,80.0,138.303,0,3299.0938436,40.0,0.0
9,2026-08-04 09:00:00-05:00,12.80448412098898,62.94192863461401,53.7,-3.5625554863749684,0.0,0.0,0.0,0.0,80.0,138.303,0,3023.369,40.0,0.0
10,2026-08-04 10:00:00-05:00,26.465719349960455,65.61213726854733,50.0,-10.853582081413123,0.0,0.0,0.0,0.0,80.0,138.303,0,2800.0,40.0,0.0
11,2026-08-04 11:00:00-05:00,30.744008914006486,67.17318231607759,50.0,-13.5708265979289,0.0,0.0,0.0,0.0,80.0,138.303,0,2800.0,40.0,0.0
12,2026-08-04 12:00:00-05:00,31.083059009531,73.66384330317705,51.538,-8.95721570635395,0.0,0.0,0.0,0.0,80.0,138.303,0,2892.5165444,40.0,0.0
13,2026-08-04 13:00:00-05:00,28.925965436386292,66.59806045646117,50.0,-7.2539049799251245,5.074,0.0,0.0,0.0,80.0,138.303,0,2800.0,40.0,202.95999999999998
14,2026-08-04 14:00:00-05:00,25.108023679305422,62.44896704065709,50.0,-8.325056638648327,4.334,0.0,0.0,0.0,80.0,143.1233,0,2800.0,40.0,173.35999999999999
15,2026-08-04 15:00:00-05:00,18.44169523142227,61.58628425123247,51.33,-8.1854109801898,0.0,0.0,0.0,0.0,80.0,147.2406,0,2879.97689,40.0,0.0
16,2026-08-04 16:00:00-05:00,11.550718022190388,62.0792458451894,55.082,-4.553472177000991,0.0,0.0,0.0,0.0,80.0,147.2406,0,3107.5026724,40.0,0.0
17,2026-08-04 17:00:00-05:00,5.3664317660204555,63.252704616230645,59.668,-1.7817271497898162,0.0,0.0,0.0,0.0,80.0,147.2406,0,3389.4270223999997,40.0,0.0
18,2026-08-04 18:00:00-05:00,0.9723621455846866,80.0,80.0,-0.9723621455846825,0.0,0.0,0.0,0.0,80.0,147.2406,0,4690.0,40.0,0.0
19,2026-08-04 19:00:00-05:00,0.2122133728910638,63.84210898714483,63.842,-0.2121043857462226,0.0,0.0,0.0,0.0,140.0,147.2406,0,3649.6800964000004,40.0,0.0
20,2026-08-04 20:00:00-05:00,0.1297049163876993,34.561790520580224,50.0,-15.567914395807477,0.0,0.0,0.0,0.0,140.0,147.2406,0,2800.0,40.0,0.0
21,2026-08-04 21:00:00-05:00,0.3850437769087882,26.5100844859505,0.0,-0.38495929095828885,0.0,26.51,0.0,0.0,140.0,147.2406,0,0.0,40.0,1060.4
22,2026-08-04 22:00:00-05:00,0.19797044635090544,19.11566057659668,0.0,18.917690130245777,0.0,0.0,0.0,0.0,80.0,119.33533684210526,0,0.0,1553.4152104196621,0.0
23,2026-08-04 23:00:00-05:00,0.28802837415916177,15.171967824941312,0.0,14.883939450782151,0.0,0.0,0.0,0.0,80.0,119.33533684210526,0,0.0,1230.715156062572,0.0
0,2026-08-05 00:00:00-05:00,0.20950673925335314,11.269355206115684,0.0,11.05984846686233,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,537.6931810088049,0.0
1,2026-08-05 01:00:00-05:00,0.2404385590951079,10.694233346499276,0.0,10.453794787404169,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,510.42076543318757,0.0
2,2026-08-05 02:00:00-05:00,0.2590750496011348,10.694233346499276,0.0,10.435158296898141,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,509.58212336041635,0.0
3,2026-08-05 03:00:00-05:00,0.2632385895262946,10.694233346499276,0.0,10.430994756972982,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,509.3947640637842,0.0
4,2026-08-05 04:00:00-05:00,0.19776741203450013,20.224824162999756,0.0,20.027056750965254,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,941.2175537934364,0.0
5,2026-08-05 05:00:00-05:00,0.1295468423967048,27.33168714254537,0.0,27.202140300148663,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,1264.0963135066897,0.0
6,2026-08-05 06:00:00-05:00,0.45878719111805033,29.385693784032547,0.0,28.9269065929145,0.0,0.0,0.0,0.0,80.0,130.0,0,0.0,2354.15252743316,0.0
7,2026-08-05 07:00:00-05:00,2.095209828769032,43.17880217378388,50.0,-0.12540765498515327,8.791,0.0,0.0,0.0,80.0,130.0,0,2800.0,40.0,351.64
8,2026-08-05 08:00:00-05:00,4.487356115782085,62.53112730631657,58.184,-0.14022880946551197,0.0,0.0,0.0,0.0,80.0,138.35145,0,3297.7377856,40.0,0.0
9,2026-08-05 09:00:00-05:00,7.249223888938773,62.94192863461401,56.265,-0.5722952543247644,0.0,0.0,0.0,0.0,80.0,138.35145,0,3179.8250225,40.0,0.0
10,2026-08-05 10:00:00-05:00,15.589723913442825,65.61213726854733,53.658,-3.635586644895497,0.0,0.0,0.0,0.0,80.0,138.35145,0,3020.8180964,40.0,0.0
11,2026-08-05 11:00:00-05:00,16.805594537417253,67.17318231607759,50.0,0.36758777866033654,0.0,0.0,0.0,0.0,80.0,138.35145,0,2800.0,69.40702229282692,0.0
12,2026-08-05 12:00:00-05:00,17.644507079323276,73.66384330317705,55.81,0.20933622385376793,0.0,0.0,0.0,0.0,80.0,138.35145,0,3151.9756100000004,56.746897908301435,0.0
13,2026-08-05 13:00:00-05:00,14.864984342723815,66.59806045646117,50.0,1.7330761137373543,0.0,0.0,0.0,0.0,80.0,138.35145,0,2800.0,178.64608909898834,0.0
14,2026-08-05 14:00:00-05:00,11.41941174224601,62.44896704065709,50.0,1.0295552984110756,0.0,0.0,0.0,0.0,80.0,138.35145,0,2800.0,122.36442387288605,0.0
15,2026-08-05 15:00:00-05:00,9.387798923502844,61.58628425123247,53.482,-1.2835146722703712,0.0,0.0,0.0,0.0,80.0,138.35145,0,3010.1324324,40.0,0.0
16,2026-08-05 16:00:00-05:00,7.156225792073687,62.0792458451894,56.303,-1.3799799468842835,0.0,0.0,0.0,0.0,80.0,138.35145,0,3182.1527809,40.0,0.0
17,2026-08-05 17:00:00-05:00,3.9372381397860665,63.252704616230645,60.02,-0.7045335235554262,0.0,0.0,0.0,0.0,80.0,138.35145,0,3411.2400399999997,40.0,0.0
18,2026-08-05 18:00:00-05:00,1.1940995420254403,80.0,80.0,-1.194099542025441,0.0,0.0,0.0,0.0,80.0,138.35145,0,4690.0,40.0,0.0
19,2026-08-05 19:00:00-05:00,0.31228297618850703,63.84210898714483,63.842,-0.31217398904367855,0.0,0.0,0.0,0.0,140.0,138.35145,0,3649.6800964000004,40.0,0.0
20,2026-08-05 20:00:00-05:00,0.04663775463097299,34.561790520580224,50.0,-0.046847234050744646,15.438,0.0,0.0,0.0,140.0,138.35145,0,2800.0,40.0,617.52
21,2026-08-05 21:00:00-05:00,0.1320624302667438,26.5100844859505,0.0,-0.13197794431624388,0.0,26.51,0.0,0.0,140.0,153.01755,0,0.0,40.0,1060.4
22,2026-08-05 22:00:00-05:00,0.25280112390508297,19.11566057659668,0.0,18.8628594526916,0.0,0.0,0.0,0.0,80.0,125.11228684210526,0,0.0,1549.0287562153278,0.0
23,2026-08-05 23:00:00-05:00,0.21218930365263286,15.171967824941312,0.0,14.95977852128868,0.0,0.0,0.0,0.0,80.0,125.11228684210526,0,0.0,1236.7822817030944,0.0
0,2026-08-06 00:00:00-05:00,0.23986752407319875,11.269355206115684,0.0,11.029487682042484,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,536.3269456919118,0.0
1,2026-08-06 01:00:00-05:00,0.19126550204361722,10.694233346499276,0.0,10.50296784445566,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,512.6335530005047,0.0
2,2026-08-06 02:00:00-05:00,0.17478303940989617,10.694233346499276,0.0,10.51945030708938,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,513.3752638190222,0.0
3,2026-08-06 03:00:00-05:00,0.28851014848102285,10.694233346499276,0.0,10.405723198018253,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,508.25754391082137,0.0
4,2026-08-06 04:00:00-05:00,0.0776048429674756,20.224824162999756,0.0,20.14721932003228,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,946.6248694014527,0.0
5,2026-08-06 05:00:00-05:00,0.12340297196361621,27.33168714254537,0.0,27.208284170581752,0.0,0.0,0.0,0.0,45.0,130.0,0,0.0,1264.3727876761789,0.0
6,2026-08-06 06:00:00-05:00,0.4405944189158734,29.385693784032547,0.0,28.945099365116675,0.0,0.0,0.0,0.0,80.0,130.0,0,0.0,2355.607949209334,0.0
7,2026-08-06 07:00:00-05:00,2.2674563077049084,43.17880217378388,50.0,-0.25965413392103187,8.829,0.0,0.0,0.0,80.0,130.0,0,2800.0,40.0,353.16
8,2026-08-06 08:00:00-05:00,4.786153844087214,62.53112730631657,58.32,-0.5750265377706469,0.0,0.0,0.0,0.0,80.0,138.38755,0,3306.1222399999997,40.0,0.0
9,2026-08-06 09:00:00-05:00,5.390980347888514,62.94192863461401,56.297,1.253948286725496,0.0,0.0,0.0,0.0,80.0,138.38755,0,3181.7852209,140.3158629380397,0.0
10,2026-08-06 10:00:00-05:00,11.342859764956616,65.61213726854733,53.691,0.5782775035907122,0.0,0.0,0.0,0.0,80.0,138.38755,0,3022.8223481,86.26220028725697,0.0
11,2026-08-06 11:00:00-05:00,14.917346776113035,67.17318231607759,53.614,-1.3581644600354394,0.0,0.0,0.0,0.0,80.0,138.38755,0,3018.1460995999996,40.0,0.0
12,2026-08-06 12:00:00-05:00,19.225224774046566,73.66384330317705,59.911,-5.4723814708695215,0.0,0.0,0.0,0.0,80.0,138.38755,0,3404.4827921,40.0,0.0
13,2026-08-06 13:00:00-05:00,20.909293695821308,66.59806045646117,51.068,-5.379233239360133,0.0,0.0,0.0,0.0,80.0,138.38755,0,2864.1940624,40.0,0.0
14,2026-08-06 14:00:00-05:00,18.589475859287273,62.44896704065709,50.0,-6.140508818630188,0.0,0.0,0.0,0.0,80.0,138.38755,0,2800.0,40.0,0.0
15,2026-08-06 15:00:00-05:00,16.405078405544412,61.58628425123247,54.118,-8.93679415431194,0.0,0.0,0.0,0.0,80.0,138.38755,0,3048.7757924000002,40.0,0.0
16,2026-08-06 16:00:00-05:00,11.255989396716545,62.0792458451894,55.374,-4.550743551527155,0.0,0.0,0.0,0.0,80.0,138.38755,0,3125.3279876,40.0,0.0
17,2026-08-06 17:00:00-05:00,5.647067578466911,63.252704616230645,60.358,-2.752362962236262,0.0,0.0,0.0,0.0,80.0,138.38755,0,3432.2088164,40.0,0.0
18,2026-08-06 18:00:00-05:00,1.325526389045313,80.0,80.0,-1.325526389045308,0.0,0.0,0.0,0.0,80.0,138.38755,0,4690.0,40.0,0.0
19,2026-08-06 19:00:00-05:00,0.22648340689996038,63.84210898714483,63.842,-0.22637441975512473,0.0,0.0,0.0,0.0,140.0,138.38755,0,3649.6800964000004,40.0,0.0
20,2026-08-06 20:00:00-05:00,0.10507870500107304,34.561790520580224,50.0,-0.10528818442084287,15.438,0.0,0.0,0.0,140.0,138.38755,0,2800.0,40.0,617.52
21,2026-08-06 21:00:00-05:00,0.2738216842139686,26.5100844859505,0.0,-0.27373719826346843,0.0,26.51,0.0,0.0,140.0,153.05365,0,0.0,40.0,1060.4
22,2026-08-06 22:00:00-05:00,0.2852726304389466,19.11566057659668,0.0,18.830387946157735,0.0,0.0,0.0,0.0,80.0,125.14838684210527,0,0.0,1546.431035692619,0.0
23,2026-08-06 23:00:00-05:00,0.09769045796939929,15.171967824941312,0.0,15.074277366971913,0.0,0.0,0.0,0.0,80.0,125.14838684210527,0,0.0,1245.942189357753,0.0
