hour,timestamp,pv_real_kw,load_real_kw,diesel_kw,grid_kw,charge_kw,discharge_kw,curtailed_kw,ens_kw,tariff,soc_kwh,violation,cost_diesel,cost_grid,cost_battery
20,2026-07-29 20:00:00-05:00,0.124568276356397,34.561790520580224,50.0,-15.562777755776175,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,2800.0,40.0,0.0
21,2026-07-29 21:00:00-05:00,0.130411300739847,26.5100844859505,0.0,26.379673185210653,0.0,0.0,0.0,0.0,140.0,41.303939073096714,0,0.0,3733.1542459294915,0.0
22,2026-07-29 22:00:00-05:00,0.17466877327774044,19.11566057659668,0.0,18.94099180331894,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1555.2793442655152,0.0
23,2026-07-29 23:00:00-05:00,0.20006297459945444,15.171967824941312,0.0,14.971904850341858,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,1237.7523880273486,0.0
0,2026-07-30 00:00:00-05:00,0.04736554292959386,11.269355206115684,0.0,11.22198966318609,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,544.989534843374,0.0
1,2026-07-30 01:00:00-05:00,0.16091165280036243,10.694233346499276,0.0,10.533321693698914,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,513.9994762164511,0.0
2,2026-07-30 02:00:00-05:00,0.2406664639331971,10.694233346499276,0.0,10.45356688256608,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,510.41050971547355,0.0
3,2026-07-30 03:00:00-05:00,0.2852592450340727,10.694233346499276,0.0,10.408974101465203,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,508.4038345659341,0.0
4,2026-07-30 04:00:00-05:00,0.23281127276475208,20.224824162999756,0.0,19.992012890235003,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,939.6405800605751,0.0
5,2026-07-30 05:00:00-05:00,0.06628791340017874,27.33168714254537,0.0,27.265399229145192,0.0,0.0,0.0,0.0,45.0,41.303939073096714,0,0.0,1266.9429653115337,0.0
6,2026-07-30 06:00:00-05:00,0.2336950914044912,29.385693784032547,0.0,29.151998692628055,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,0.0,2372.1598954102446,0.0
7,2026-07-30 07:00:00-05:00,2.4659025783871704,43.17880217378388,50.0,-9.287100404603294,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2800.0,40.0,0.0
8,2026-07-30 08:00:00-05:00,6.329339493614854,62.53112730631657,56.20178781270172,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,3175.9534859694804,40.0,0.0
9,2026-07-30 09:00:00-05:00,10.96660638276696,62.94192863461401,51.97532225184705,0.0,0.0,0.0,0.0,0.0,80.0,41.303939073096714,0,2918.909524910687,40.0,0.0
